Level,Symbol,Meaning,Radical Component Name,Radical Component Symbol,Meaning Mnemonic,Reading Onyomi,Reading Kunyomi,Reading Nanori,Reading Whitelist,Reading Mnemonic
11,指,Finger,"Fingers,Spoon,Sun","扌,匕,日","Try to use your <radical>fingers</radical> to <radical>spoon</radical> out some of the <radical>sun</radical> and you'll come back with just one <kanji>finger</kanji>.

Look down at your finger and the burned stumps where the rest of your fingers used to be. It hurts. And you're sad. But at least you still have one finger left.",<reading><jp>し</jp></reading>,"<jp>ゆび, さ</jp>",None,し,"Don't worry, you aren't the only one out there with just one <kanji>finger</kanji>, <reading>shee</reading>p (<jp>し</jp>) only have one finger too. I mean, they're hooves, which are really just a single animal finger. It's just big and kind of flat.

Picture sitting with a sheep. It's right across from you, staring into your eyes. It reaches out its sheep finger hoof and you reach out with your finger. They touch. It's magical."
11,拾,Pick Up,"Fingers,Suit","扌,合","You see something that would <radical>suit</radical> you so you use your <radical>fingers</radical> and <kanji>pick up</kanji> the thing you want. You can pick up anything you think suits you. A shiny rock. A new pair of pants. Anything!

Imagine something that would suit your life and your style. Now pick up that thing. Hold it in your fingers. Feel it. It's yours now.",<jp>しゅう</jp>,<reading><jp>ひろ</jp></reading>,None,ひろ,"You're walking around looking for something to <kanji>pick up</kanji> when you see a sword in a rock. Yes, this will suit you. You pick up the sword and people jump out around you and tell you that you are the new <reading>hero</reading> (<jp>ひろ</jp>)! Uh oh. Maybe you shouldn't have picked this up.

You picked up the hero sword and now you're the new hero. Time to go kill a dragon. Good luck, try not to die hero person!"
11,育,"Nurture,Raise","Trash,Moon","<i class=""radical-trash""></i>,月","Give <radical>trash</radical> to the <radical>moon</radical> and it will <kanji>nurture</kanji> and <kanji>raise</kanji> that trash like it's its own little moon baby.

Picture the moon raising this ball of trash, giving it love and attention.",<reading><jp>いく</jp></reading>,"<jp>そだ, はぐく</jp>",None,いく,"The moon <kanji>nurture</kanji>s the trash ball until one day, it speaks! ""<reading><span lang=""ja"">行く</span></reading> (<jp>いく</jp>), <jp>行く！</jp>"" it says. It wants to go live with mom moon!

Watch as the little trash ball <jp>行く</jp>s up into the sky and floats around its moon mama. If you raise your child right it will want to <jp>行く</jp> wherever you go too."
11,注,Pour,"Tsunami,Master","氵,主","A <radical>tsunami</radical> <radical>master</radical> has the power to <kanji>pour</kanji> water wherever he pleases. Tsunami masters are masters over the most powerful water force in the universe, so it makes sense that they have the ability to pour water at will, wherever they please. Best not tick off the master, unless you want a tsunami poured on your head.

Picture yourself as this tsunami master. You’re like a water bender from Avatar, only more awesome. Feel the cold wet water pouring out of your fingertips as you create water out of nothing. Imagine what it would be like to have this power.",<reading><jp>ちゅう</jp></reading>,"<jp>そそ, さ, つ</jp>",None,ちゅう,"If <reading>Chew</reading>bacca (<jp>ちゅう</jp>) was trying to attack you, you’d be able to defend yourself easily. Simply <kanji>pour</kanji> a tsunami on him and Chewbacca would surrender in a heartbeat. Chewbacca doesn’t like having water poured on him, especially not all the water from a tsunami.

Imagine Chewbacca soaking wet. All his fur is matted down and he looks pretty depressed. He smells like wet dog too. Smell this smell in your nostrils as you imagine how pathetic this drenched Chewbacca feels."
11,波,Wave,"Tsunami,Skin","氵,皮","A <radical>tsunami</radical> hits your <radical>skin</radical> and creates smaller <kanji>wave</kanji>s. Those hit you too!

If you’ve ever been to the ocean or a large lake, you know what kind of forces even small waves can hit with. Now imagine the force with which a tsunami wave would strike you. You’d have the wind knocked out of you for sure.",<reading><jp>は</jp></reading>,<jp>なみ</jp>,None,は,"When each <kanji>wave</kanji> hits your body, you shout, ""<reading>Ha</reading> (<jp>は</jp>)!"" It's not like it's on purpose. When the wave crashes into you, the wind gets knocked right out of your mouth, making a HA sound.

The waves are basically punching you in the gut, forcing the air out of your lungs, and making you shout HA!"
11,命,Fate,"Orders,Mouth","令,口","<radical>Orders</radical> coming from your <radical>mouth</radical> will determine the <kanji>fate</kanji> of your men. You are a commanding officer and orders from your mouth are law. Your orders alone determine the ultimate fate of your soldiers.

Pretend you are a high ranking officer and imagine yourself giving orders to your underlings. Imagine all the power and influence you have. It feels good.","<reading><jp>めい, みょう</jp></reading>",<jp>いのち</jp>,None,"めい, みょう","You are the commanding officer on the <reading>May</reading>flower (<jp>めい</jp>). You give orders to colonize America. The orders spewing from your mouth hole determine the <kanji>fate</kanji> of the settlers and the fate of America and the fate of the world! You and the Mayflower have changed everything forever.

Students of American history are very familiar with the Mayflower. Recall learning about it in school whenever you see this kanji. Or look it up on Wikipedia if you don’t know about it. The Mayflower is a big deal!"
11,労,Labor,"Viking,Power","<i class=""radical-viking""></i>,力","A <radical>Viking</radical> in a position of <radical>power</radical> does not need to <kanji>labor</kanji> in the fields. Labor is for the weak! A Viking of power takes what he wants, and need not labor for it. A powerful Viking plunders all and takes what he wants!

Imagine yourself as a powerful Viking. You have the power to take anything you want, pillaging and plundering to your heart’s content. Imagine all the things you would acquire with this sort of power.

Note - there are a few other kanji that have a similar meaning to this one. This kanji is used in words related to physical, or manual labor, with an emphasis on how darn tiring it is!",<reading><jp>ろう</jp></reading>,<jp>いたわ</jp>,None,ろう,"It takes a lot of <kanji>labor</kanji> to harvest <reading>roe</reading> (<jp>ろう</jp>) so that’s what the Viking decides to take first! Roe is delicious, but it’s small and delicate. Vikings don’t labor for their own roe! They take it and eat it!

Picture this powerful Viking laying siege on a small fishing village and taking all the roe and stuffing it into his bearded face. So much labor went into harvesting that roe! Vikings are so mean!"
11,別,Separate,"Mouth,Sword,Knife","口,刀,刂","In your <radical>mouth</radical> you put a <radical>sword</radical> and a <radical>knife</radical>. Now that you have them in there, you have to make them <kanji>separate</kanji> from each other.

Anyone can put a sword and knife in their mouth. But not everyone can make them separate while still in your mouth.",<reading><jp>べつ</jp></reading>,<jp>わか</jp>,None,べつ,"Why are you trying to make a sword and knife <kanji>separate</kanji> in your mouth? Because someone <reading>bets you</reading> (<jp>べつ</jp>) can't do it.

""I bet you can't separate the sword and knife,"" they say in an annoying voice. Alright, time for you to show them. Nobody bets you anything without you blindly trying to do it!"
11,低,Low,"Leader,Clan,Ground","ｲ,氏,一","The <radical>leader</radical> of your <radical>clan</radical> wants to live close to the <radical>ground</radical> so he demands you get <kanji>low</kanji>. Low, low, with your belly to the ground. That way you're always below him, since he's the leader.

Picture yourself, face smooshed into the ground, and you can hear the leader shouting above you, ""GET LOW!""",<reading><jp>てい</jp></reading>,<jp>ひく</jp>,None,てい,"<kanji>Low</kanji> people like you can only eat low food like potatoes. But that's boring, so you low people learned to make <reading>ta</reading>ter (<jp>てい</jp>) tots. You roll them to each other and eat them without lifting your heads.

Get low to the ground right now and ask your mom or dad to roll some tater tots towards your face. Eat them up, mm mm."
11,成,Become,"Drunkard,Sword","戈,刀","When a <radical>drunkard</radical> holds a <radical>sword</radical> it <kanji>becomes</kanji> something else. The drunkard doesn't become a swordsman, they're still just a drunkard. But the sword in their hands does.

Picture the drunkard standing in front of you. He picked up the sword and is holding it above his head. It's becoming... becoming...",<reading><jp>せい</jp></reading>,<jp>な</jp>,None,せい,"The sword has <kanji>become</kanji> a <reading>sa</reading>ber (<jp>せい</jp>)! It's just like the saber you have! Hey, wait.

If a sword becomes a saber in the hands of a drunkard... then what are you? Geez this became pretty deep.

You slice down the drunkard with your saber and become a little more depressed than you were before."
11,好,Like,"Woman,Child","女,子","There is a <radical>woman</radical> and a <radical>child</radical> in front of you. You <kanji>like</kanji> them very much.

Imagine a woman and a child you like very much. Just appreciate them, and think about how much you like those two. The reading mnemonic definitely won't ruin your image of them or anything.",<reading><jp>こう</jp></reading>,"<jp>す, この</jp>",None,こう,"""I <kanji>like</kanji> you two,"" you say to the woman and child. They both turn their heads 180 degrees back towards you. They both have faces that look just like <reading><jp>こう</jp></reading>'s. ""We like you too,"" they say in unison.

And you DO like them. You have always been a fan of <jp>こういち</jp>'s kanji learning methods, and you feel so lucky to have married a woman who looks just like <jp>こういち</jp> and then (this is the real miracle!) gave birth to a child that looks like <jp>こういち</jp> too. Hashtag blessed."
11,伝,"Transmit,Tell","Leader,Cloud","ｲ,云","The <radical>leader</radical> has a <radical>cloud</radical> that he uses to <kanji>transmit</kanji> all of the messages he needs to send to his people. The cloud floats above him and when he wants to tell people something he just whispers into the cloud and it transmits his message really, really loudly to all of them.

Picture this special cloud floating above your leader. It's probably just a speaker attached to a drone covered in cotton balls.",<reading><jp>でん</jp></reading>,"<jp>つた, つて</jp>",None,でん,"As the leader <kanji>transmit</kanji>s his latest series of messages to you and the others, you notice a pretty large <reading>den</reading>t (<jp>でん</jp>) in it. That dent is probably a clue to what this cloud is really made of.

You highly doubt this is a magical cloud that can transmit messages. You inch closer to the big dent and try to poke it. Your finger goes right in! Hmm, you're still pretty sure there's a trick to this thing."
11,仲,Relationship,"Leader,Middle","ｲ,中","A <radical>middle</radical> of the road <radical>leader</radical> is likely to have an average <kanji>relationship</kanji> with everyone. He doesn’t really take sides in matters, and just stays in the middle. This makes him seem like sort of a wishy washy people pleaser, and as such his relationships with people are rarely anything more than average.

I’m sure you’ve heard of “flip-floppers” in politics, or people who try and take both sides of an issue, always staying in the middle ground and never really taking a stand. Imagine one of these people to represent this kanji.",<jp>ちゅう</jp>,<reading><jp>なか</jp></reading>,None,なか,"This kanji is pronounced exactly like the kanji <jp>中</jp> (<jp>なか</jp>). It's one of those kanji where you can figure out the reading from one of the radicals.

Imagine your favorite flip-flopper from before. Now imagine that there’s a knocker on his forehead and you get to knock that knocker as hard as you like. Sounds like fun, doesn’t it? Imagine yourself doing this."
11,争,Conflict,"Prison,Wolverine,Barb","勹,ヨ,亅","If you keep a <radical>wolverine</radical> in a <radical>prison</radical> with <radical>barb</radical>s, you’re likely to get into a <kanji>conflict</kanji> with animal rights groups. Wolverines aren’t meant to be kept in cages, let alone barbed prisons. There’s going to be some sort of conflict here, and animal activist groups are not going to be happy with you.

Imagine you’re the wolverine in this barbed prison. There’s hardly enough room for you to even turn around in here. The barbs keep poking you as well. Have you ever run into a barbed wire fence? It’s not pleasant.",<reading><jp>そう</jp></reading>,<jp>あらそ</jp>,None,そう,"When the wolverine cuts itself inside the barbed prison (which is inevitable), the conflict changes. Now there is a <kanji>conflict</kanji> between the wolverine and its <reading>sou</reading>l (<jp>そう</jp>). Does it lose it and become a shell of its former self? Or does it keep fighting and try to hang onto what's left of its soul?

Pretend you're the wolverine once again. You're already in pain from gouging yourself in this barbed prison. But now you can feel a conflict within yourself. Your soul can't take this. You have to hold on, but it's so hard to keep fighting."
10,最,Most,"Sun,Ear,Stool","日,耳,又","Let the <radical>sun</radical> shine into your <radical>ear</radical> while sitting on a <radical>stool</radical> and make sure <kanji>most</kanji> of it gets in your head. You want to fill your brain with the most sun anyone has ever.

Most of the sun is getting into your ear, but not all of it. Darn, maybe you should try angling yourself a different way. ",<reading><jp>さい</jp></reading>,<jp>もっと</jp>,None,さい,"<kanji>Most</kanji> of this is for your <reading>cy</reading>borg (<jp>さい</jp>). You're testing out a new way to power it, but if you can't get most of the sun into your ear, it won't be enough to power most of the cyborg's robo-parts.

Install the part into your cyborg. As long as most of the sun gets into its human ear, most of its cyborg bits will have power."
10,病,"Sick,Sickness,Ill,Illness","Sick,Dynamite","疒,丙","A <radical>sick</radical> stick of <radical>dynamite</radical> is going to be <kanji>sick</kanji> forever. Unfortunately there are no medicines that are effective on sticks of dynamite, so once they contract a sickness, they’re sick for good.

Imagine if you were a sick stick of dynamite. Every time you sneezed you ran the risk of blowing up. It would be a terrifying way to live. Just imagine it.",<reading><jp>びょう</jp></reading>,"<jp>や, やまい</jp>",None,びょう,"Being nervous all the time about spontaneously exploding would probably make you sweat profusely. And you know what sweating causes? <reading>B.O.</reading> (<jp>びょう</jp>). You’d be one smelly stick of dynamite. B.O. is a very unpleasant smell, and being <kanji>sick</kanji> is no excuse.

Picture this as your life. You could explode at any moment, you’re sick, and you have B.O. Nobody wants to be around you because you might explode and kill them, and you stink. What a terrible way to live!"
10,頭,Head,"Beans,Geoduck","豆,頁","If a <radical>geoduck</radical> eats lots of <radical>beans</radical>, its <kanji>head</kanji> will grow larger. To a geoduck, beans are a brain food, so by eating beans, a geoduck’s head will grow incredibly large. Geoducks already look strange enough as it is, let alone with engorged heads.

Imagine, if you will, a geoduck. Now imagine that same geoduck with a massive head. It looks ridiculous, and more disgusting than ever. It’s actually really creeping you out, because the head keeps getting larger as the geoduck eats more beans. Ew.","<jp>ず, とう</jp>",<reading><jp>あたま</jp></reading>,None,あたま,"As the geoduck eats more and more beans, its <kanji>head</kanji> gets bigger and bigger until finally the geoduck’s head explodes like an <reading>atomi</reading>c (<jp>あたま</jp>) bomb. BOOM! Geoduck parts go flying everywhere and pieces of the geoduck’s massive head float to the ground as atomic fallout.

Remember how gross geoducks are? Of course you do. Now imagine one exploding right in front of you. You’ve got geoduck mess all over yourself. It’s gross, slimy, sticky, and covering you from head to toe. It’s wretched."
10,調,"Investigate,Tone","Say,Circumference","言,周","You <radical>say</radical> something about the <radical>circumference</radical> of this area. You've looked around this whole area, making a big circle around it, because you are trying to <kanji>investigate</kanji> something that happened here. You also say this thing in a really quiet <kanji>tone</kanji> of voice, because you don't want the person or thing you're investigating to know you're on to them.

Because the radical <radical>circumference</radical> is in play, you can think of the crime scene you're investigating as a statue of a giant globe, and you're doing a circumference around it. Then, in the reading, we'll think about what you'll <radical>say</radical>.",<reading><jp>ちょう</jp></reading>,<jp>しら</jp>,None,ちょう,"""I came here to <kanji>investigate</kanji> this place, and I did indeed find out who the criminal is... it's none other than Mrs. <reading>Chou</reading> (<jp>ちょう</jp>)!""

From what you know about evil Mrs. Chou, you probably could have guessed it was her. The ""Circumference Investigation"" is now over, though you do still have to catch the perp, Mrs. Chou."
10,横,"Side,Horizontal","Tree,Yellow","木,黄","The <radical>tree</radical> marked with a <radical>yellow</radical> X on the <kanji>side</kanji> of the house is going to get cut down. You’ve marked it with a yellow X so the hired help knows which tree to cut down. There are a lot of trees on the side of the house, but the tree marked with a yellow X is the only one in danger of causing damage to your roof in the event of a storm.

Picture the scene of a woman with a chainsaw cutting down this tree marked with a yellow X. Hear the sound of the chainsaw buzzing and the grinding of wood as it meets the side of the trunk. It’s very loud. Woodchips go flying everywhere.",<jp>おう</jp>,<reading><jp>よこ</jp></reading>,None,よこ,"Wait, that woman with the chainsaw is <reading>Yoko</reading> (<jp>よこ</jp>) Ono! Yes, the same Yoko Ono who’s married to John Lennon of the Beatles. What’s she doing chopping down trees on the <kanji>side</kanji> of your house? Who can say. Silly Yoko.

Now picture the same scene as before only imagining Yoko Ono wielding that chainsaw. Maybe she’s dancing. Maybe there’s some Beatles music playing in the background. Either way it’s a strange sight – remember it."
10,線,Line,"Thread,White,Water","糸,白,水","If someone falls overboard while you're <radical>white</radical> <radical>water </radical>rafting, you can use a long piece of <radical>thread</radical> as a life <kanji>line</kanji>. Sure it might be thin, but a line of thread is better than nothing. Throw them a line and drag them back aboard! Those white water rapids are vicious.

Imagine you're the person who fell overboard. The white water is rushing violently and it is deathly cold. Feel the water and freezing temperature on your skin. But look! Someone has thrown you a line of thread! You're saved!",<reading><jp>せん</jp></reading>,None,None,せん,"The person who threw you that <kanji>line</kanji> of thread is actually a <reading>cen</reading>taur (<jp>せん</jp>). How kind of him. After you are safe you hop on the centaur's back and ride around to get the wind to dry you off.

Coming out of the rushing water, this centaur is like an angel sent from heaven. He's just saved your life. Imagine the happiness and gratitude you feel towards this centaur as you are pulled to safety by that line of thread."
10,読,Read,"Say,Sell","言,売","You have to <radical>say</radical> what you’re <radical>sell</radical>ing because people don’t like to <kanji>read</kanji>. If they walk right by and don’t read, you better say what you have for sale so they’ll know! Read it out loud to them.

Imagine reading what you have for sale out loud to people walking by because they’re too lazy to read it for themselves.","<jp>とう, どく</jp>",<reading><jp>よ</jp></reading>,None,よ,"What are you forced to <kanji>read</kanji> aloud to sell? <reading>Yo-</reading>yo (<jp>よ</jp>) instructions! You’d think they’d be self explanatory, but there are actually a lot of rules and tricks that you have to read to get good at yo-yoing. Read all of these out loud so you can sell them.

Imagine reading through your list of yo-yo tricks. Do you know how to pronounce those weird yo-yo names?"
10,農,"Farming,Agriculture","Music,Landslide","曲,辰","You blast your <radical>music</radical> loud so it causes a <radical>landslide</radical>, revealing the perfect soil for <kanji>farming</kanji>! Musically moved dirt is perfect for <kanji>agriculture</kanji>.

Imagine slowly turning up your big boombox until your ears hurt and the ground beneath your feet is vibrating with the beat. Soon you and the boombox are sliding with all of the earth down the hill and onto your farmland. Hooray, now the farming can begin!",<reading><jp>のう</jp></reading>,None,None,のう,"The first person to come up with this <kanji>farming</kanji> method was <reading>No</reading>stradamus (<jp>のう</jp>), the famous seer and prophecy man. He predicted humans of the future would use special ""yell cubes"" to ""move that good earth.""

Picture Nostradamus flailing his arms and trying to explain his vision to the farmers at the time. He knows that if they listen their farming techniques will improve, but they're looking at him like he's nuts."
10,速,Fast,"Scooter,Bundle","<i class=""radical-scooter""></i>,束","You jump on your <radical>scooter</radical> with a big <radical>bundle</radical> to go as <kanji>fast</kanji> as you can! You have a bundle of pizzas in here, and they need to be delivered as fast as you can get them there!

Imagine how fast you can go on your scooter holding this bundle. It's way faster than trying to go on foot, that's for sure!",<reading><jp>そく</jp></reading>,<jp>はや</jp>,None,そく,"You were going so <kanji>fast</kanji>, you only put on <reading>sock</reading>s (<jp>そく</jp>). So now you're barreling down the street at top speeds in just your sad, white socks.

Imagine riding the scooter as fast as you can in just your socks. You can feel the wind pulling them off your feet!"
9,勝,"Win,Victory","Moon,Gladiator,Power","月,<i class=""radical-gladiator""></i>,力","The <radical>moon</radical> grants a <radical>gladiator</radical> its <radical>power</radical> so he will <kanji>win</kanji>! <kanji>Victory</kanji> will be his!

Watch as the moon's power fills the gladiator. He starts to glow, grows larger, and has some craters on his face now. Well.. okay.",<reading><jp>しょう</jp></reading>,<jp>か</jp>,None,しょう,"He <kanji>win</kanji>s over and over again, and soon the <reading>Shou</reading>gun (<jp>しょう</jp>) is even rooting for him. In fact, the Shougun claims him as his personal gladiator of choice.

The Shougun is only interested in people who win. But you probably could have guessed that already."
9,物,Thing,"Cow,Wing","牛,勿","A <radical>wing</radical>ed <radical>cow</radical> is flying in the air. What a strange <kanji>thing</kanji>! You’ve heard of flying pigs before, but cows? This is a new and strange thing indeed! Cows with wings! What a silly thing to imagine.

Imagine if cows could fly. Wouldn’t you be jealous of them? I mean, if a cow can fly, any old thing should be able to, right?","<reading><jp>ぶつ, もつ</jp></reading>",<jp>もの</jp>,None,"ぶつ, もつ","You want a <kanji>thing</kanji> to help you fly with the cow so you put on your flying <reading>boots</reading> (<jp>ぶつ</jp>). Your flying boots are a pretty strange thing in themselves, but they're the only way you can keep up.

Imagine a thing like flying boots. Do you believe such a thing could be real?"
9,和,"Peace,Japanese Style","Grain,Mouth","禾,口","When everyone has <radical>grain</radical> in their <radical>mouth</radical>, you will have <kanji>peace</kanji>. That is the <kanji>Japanese style</kanji> of doing things.

Imagine Japanese people with grain in their mouth. The whole country is at peace.","<reading><jp>わ, お</jp></reading>","<jp>なご, やわ</jp>","<jp>かず, より</jp>","わ, お","<kanji>Peace</kanji> is the <kanji>Japanese style</kanji>. The <reading>wa</reading>lruses (<jp>わ</jp>) living off of Japan see this, and start to emulate.

The walruses also achieve peace by putting grain in every walrus' mouth, following the Japanese style."
8,研,Sharpen,"Stone,Lantern","石,开","A <radical>stone</radical> <radical>lantern</radical> is an excellent way to <kanji>sharpen</kanji> anything, even in the dark. Your knives, your forks, your spoons, and even your sword.

Imagine walking around at night and you need to sharpen your sword. You walk up to a stone lantern and rub your sword all over it to sharpen it. Touch the blade. Indeed, it's been sharpened!",<reading><jp>けん</jp></reading>,<jp>と</jp>,None,けん,"Why did you <kanji>sharpen</kanji> your blade? Because you are about to do battle with <reading>Ken</reading> (<jp>けん</jp>), the famous samurai warrior.

You'll want to remember this character, because he will come up many times throughout your WaniKani journey. Ken the samurai used to work for WaniKani, but then he went rogue because he thought WaniKani wasn't being radical enough. So now he wanders the website carrying his squid friend (who you'll meet later) in a bucket.

To help you visualize him, imagine a samurai with armor made from crab shells, a helmet that is just an alligator head, and swords with crab claw hand guards. His great beard and mustache are styled in the shape of whatever kanji is giving you the most trouble at the time."
6,後,"Behind,After,Back,Later","Loiter,Poop,Winter","彳,幺,夂","If you <radical>loiter</radical> around to <radical>poop</radical> in <radical>winter</radical> you never know what could be happening <kanji>behind</kanji> you. <kanji>After</kanji> you're done you could turn <kanji>back</kanji> to see something really crazy that you missed because you took so long to poop in the cold.

Imagine trying to loiter while you poop in the winter. You're just trying to take your time as you squat over the snow, but soon you hear things behind you.","<reading><jp>ご, こう</jp></reading>","<jp>うし, あと, のち</jp>",None,"ご, こう","You finally look <kanji>behind</kanji> you and see <reading>Go</reading>dzilla (<jp>ご</jp>) and a giant <reading><jp>こう</jp></reading> having a violent battle <kanji>back</kanji> there!

Godzilla and <jp>こういち</jp> were going at it behind you the entire time you were just lazily taking a poop in the snow?! Ahh, that's so embarrassing! And also dangerous, they could have crushed you! You should look behind you more."
6,安,"Relax,Cheap","Roof,Woman","宀,女","With a <radical>roof</radical> over her head, a <radical>woman</radical> can <kanji>relax</kanji>. She doesn't have to worry about rain or snow or finding a safe place to sleep. The roof also happened to be super <kanji>cheap</kanji>, so she can even relax about her finances.

Picture the super relaxed woman lounging under her cheap but sturdy roof. Ah, she doesn't have a care in the world!",<reading><jp>あん</jp></reading>,<jp>やす</jp>,None,あん,"As she <kanji>relax</kanji>es, she pulls out the <kanji>cheap</kanji>est, most relaxing food in the world <reading>an</reading>chovies (<jp>あん</jp>).

Think about it: anchovies cost next to nothing, they come in cans, you don't have to cook them or cut them up. You just munch them down. There's nothing more cheap and relaxing than eating anchovies under your own roof."
5,図,Diagram,"Mouth,Treasure,Ice","口,メ,冫","The <radical>treasure</radical>s are in the <radical>mouth</radical> where there’s <radical>ice</radical>. How cryptic! You want to find the treasure, that’s for sure (treasure is great!). It is somewhere where there is ice, so maybe the arctic? What you are looking at is a <kanji>diagram</kanji> which will guide you there.

Imagine looking at a diagram or map – and it has pictures of treasure in an area where ice is. This is where you will find the mystical treasure. This diagram will show the way. You're so excited that you found this map!","<reading><jp>ず, と</jp></reading>","<jp>え, はか</jp>",None,"ず, と","What will you do when you find these treasures that are shown on the <kanji>diagram</kanji>? Well, you get there, and you find that the treasure is actually a wooly mammoth! What will you do with this wooly mammoth? You grab it and put it in your <reading>zoo</reading> (<jp>ず</jp>).

Imagine dragging a wooly mammoth back with you to the town or city you live in, then throwing it in a zoo to be kept. People are quite amazed by this mystical creature you’ve found, though, which is pretty cool."
5,何,What,"Leader,Lip Ring","ｲ,可","Our <radical>leader</radical> has a <radical>lip ring</radical>. Wait, our leader has a lip ring? <kanji>WHAT</kanji>??

Think of our president (or your prime minister, or dictator, or whatever) and imagine this person appearing on television one morning with a big ol' lip ring. Feel surprised by it. Just say ""What??"" over and over again. You want to have the feeling of ""what"" in you when you imagine this - that'll help you to remember this kanji's meaning.",<jp>か</jp>,"<reading><jp>なに, なん</jp></reading>",None,"なに, なん","The leader with his lip ring is now eating some <reading>naan</reading> (<jp>なん</jp>) and curry. It's delicious, of course... but then he gets it caught on his lip ring, and tears half his lip off. He screams: ""<reading>Nannnnn eeeeeeeeeehhh</reading>!!"" (<jp>なに</jp>) in anger at the naan and curry.

Make this one vivid and scary. He's eating the naan (that's your <jp>なん</jp>), and then he screams at the naan but gets overwhelmed with pain (that's the <jp>なに</jp>). Smell the naan (you're there) and see the blood gushing out of his/her lip. It's terrifying. How did the naan even catch on his lip ring anyways?"
5,羽,"Feather,Feathers,Wing,Wings",Feathers,羽,"The <radical>feather</radical> radical and <kanji>feather</kanji> are the same in looks as well as in meaning.

Have you been studying your radicals? If so, this'll be easy!",<jp>う</jp>,"<reading><jp>はね, は, わ</jp></reading>",None,"はね, は, わ","All these <kanji>feather</kanji>s. You're a bird man / woman, and you're getting ready to fly. Just as you're about to take off, someone dumps you with <reading>honey</reading> <jp>はね</jp> and you're all goopy, unable to go anywhere.

Taste the honey, feel it all over your feathers. Go ahead and plummet towards the ground (because you were jumping off a building to fly when someone doused you with honey). At least it's a tasty way to go, no?"
5,米,"Rice,America",Rice,米,"The <radical>rice</radical> radical and <kanji>rice</kanji> are the same in looks as well as in meaning. This also refers to ""America,"" maybe because America is covered in rice or fields or something?

Aren't radicals nice? They make things so much easier... if you've been studying them.","<reading><jp>べい, まい</jp></reading>",<jp>こめ</jp>,None,"べい, まい","You've got tons of dry grains of <kanji>rice</kanji>. You have no idea what you're going to do with it. Then, you come up with a solution. All this dry rice could go towards filling up the <reading>bay</reading> (<jp>べい</jp>), so you have more land to farm on!

In your mind, bulldoze the rice into the bay, watching it fill it up, then pile high. It's not particularly good looking land, but it'll do, and it's already full of seeds, so that's pretty good. The important thing is that you think you have way too much of the stuff, so the only way to get rid of it is to dump it in a large body of water, and that large body of water is a bay."
4,早,"Early,Fast,Quick","Sun,Cross","日,十","When the <radical>sun</radical> is over the <radical>cross</radical> it's time to go to church... which is so darn <kanji>early</kanji>. And if you want to get to church early, you need to be <kanji>fast</kanji>, otherwise you'll be too late.

Imagine the sun coming up slowly, over the horizon. It then lines up with the cross, and at that moment, your alarm goes off, waking you up. You check the alarm clock, and instead of displaying the time, it just says EARLY and FAST on it, flashing in big red letters and alternating.",<reading><jp>そう</jp></reading>,"<jp>はや, さ</jp>",None,そう,"To remember the <jp>そう</jp> reading we use the word ""soul.""

When you're forced to get up <kanji>fast</kanji> and <kanji>early</kanji> you can feel it in your <reading>sou</reading>l (<jp>そう</jp>). You're so tired and it's so early, your soul cries out, ""Please don't make me go this fast this early. I'm gonna leave your body if you keep this up!""

But you get your soul up early and head to the church fast anyway, because you're doing all of this for your soul in the first place!"
4,申,"Say Humbly,Say,Humbly Say","Cross,Mouth","十,口","There’s a <radical>cross</radical> in your <radical>mouth</radical>, so the things you say are very pious. Everything you say you <kanji>say humbly</kanji>.

Imagine yourself with a cross in your mouth, saying all kinds of humble things. ""Oh no, I'm not that good."" ""Oh no, my mustache doesn't look that great.""",<jp>しん</jp>,<reading><jp>もう</jp></reading>,None,もう,"When you think of saying humble things, think of the humblest man in the world. His name is <reading>Moe</reading> (<jp>もう</jp>).

Imagine this character in your head. If it helps, you can take a Moe you already know of (Simpsons, perhaps?) and pretend he's extremely humble - ridiculously so. Just remember to make it crazy so you can remember it better."
4,氷,Ice,"Water,Drop","水,丶","You have <radical>water</radical> already... and it's pretty cold. All it takes is one cold <radical>drop</radical> of liquid nitrogen added to it to turn it into one big block of ice, just like that.

Go ahead and touch it... wow, it's really cold - and only from one drop, too. Feel the burn on your finger from where you touched the <kanji>ice</kanji>.",<jp>ひょう</jp>,<reading><jp>こおり</jp></reading>,None,こおり,"When you think of <kanji>ice</kanji>, I want you to think of someone frozen with ice. Do you know anyone named <reading>Corey</reading> (<jp>こおり</jp>)? Anyone famous named Corey, perhaps Corey Feldman? Imagine this Corey person frozen solid with ice.

How did this happen? Was it your fault? Imagine the situation that would get Corey frozen like this."
