Level	Symbol	Meaning	Kanji Component Name	Kanji Component Symbol	Meaning Mnemonic	Word Type	Reading	Reading Whitelist	Reading Mnemonic	Reading Audio Male	Reading Audio Female	Context 1-EN	Context 1-JP	Context 2-EN	Context 2-JP	Context 3-EN	Context 3-JP	Context 4-EN	Context 4-JP
53	苗床	Nursery,Seedbed	苗,床	Seedling,Floor	A <kanji>bed</kanji> just for <kanji>seedling</kanji>s is called a <vocabulary>nursery</vocabulary>. It's where all the little seedling grow before they're sold or replanted outside.	noun	<reading><jp>なえどこ</jp></reading>	なえどこ	The readings for this word are both kun'yomi readings. You've learned both of these readings by now so you should be able to read this on your own.	[sound:Vocab-なえどこ-Male.mp3]	[sound:Vocab-なえどこ-Female.mp3]	I made a nursery with my husband today.	<jp>今日は夫と苗床を作りました。</jp>	None	None	None	None	None	None
28	憲法	Constitution	憲,法	Constitution,Method	The <kanji>constitution</kanji> <kanji>law</kanji>s are what makes up the <vocabulary>constitution</vocabulary>.	noun,の adjective	<reading><jp>けんぽう</jp></reading>	けんぽう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-けんぽう-Male.mp3]	[sound:Vocab-けんぽう-Female.mp3]	I’m still busy reviewing the constitutional amendment.	<jp>憲法改正案の見直しで依然として忙しい。</jp>	None	None	None	None	None	None
16	阪神	Hanshin	阪,神	Heights,God	The <kanji>slope</kanji>s of the <kanji>god</kanji>s! What could this be? Well, it's mainly just a company, known as <vocabulary>Hanshin</vocabulary>. They're based in the area between Osaka and Kobe. Think of it this way: <jp>大阪</jp> + <jp>神戸</jp> = <jp>阪神</jp>! They're everywhere, though, and even have a baseball team (the Hanshin Tigers), so it's good to know.	proper noun	<reading><jp>はんしん</jp></reading>	はんしん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-はんしん-Male.mp3]	[sound:Vocab-はんしん-Female.mp3]	I'm setting the Hanshin Electric Railway colored jelly by cooling it with ice.	<jp>阪神電車カラーのゼリーを氷でひやして固めているところです。</jp>	I am thinking about buying a newly-built house in the Hanshin district. About how much is the market price?	<jp>今度、阪神地区に新築の家を買おうと思ってるんですが、相場はいくらぐらいなんですか。</jp>	Oh my God! Hanshin Tigers fans dived off the Ebisu bridge down into the dirty river? Wow, they are nuts!	<jp>うわぁ、阪神タイガースのファンたち、恵比寿橋からあの汚い川にダイブしたんだって？すげぇな、あいつらの頭大丈夫かよ！</jp>	None	None
47	岳	Peak,Mountain	岳	Peak	The <kanji>peak</kanji> of the mountain is a <vocabulary>peak</vocabulary> or <vocabulary>mountain</vocabulary>.	noun,suffix	<reading><jp>たけ</jp></reading>	たけ	"Since this word is made up of a single kanji, it probably uses the kun'yomi reading. You did not learn this reading, so here's a mnemonic to help you: 

When you climb to the top of the <vocabulary>peak</vocabulary>, you're so amazed to find vegetation at this altitude. The only thing that grows here, and in thick amounts, is <reading><jp>竹</jp></reading> (<jp>たけ</jp>). It is impeding your progress to the very top of the peak, in fact, which is a bother. It's as if it's guarding something..."	[sound:Vocab-たけ-Male.mp3]	[sound:Vocab-たけ-Female.mp3]	There is a mountain called Tsurugidake, which literally means Mt. Sword, in Toyama prefecture.	<jp>富山県には、剣の山という意味の、剣岳と呼ばれる山があります。</jp>	None	None	None	None	None	None
28	精神	Spirit,Mind,Soul	精,神	Spirit,God	"<kanji>Spirit</kanji> of the <kanji>god</kanji>s. This refers to both the ""religious spirit"" and the ""spirit spirit."" It's your <vocabulary>spirit</vocabulary>."	noun	<reading><jp>せいしん</jp></reading>	せいしん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-せいしん-Male.mp3]	[sound:Vocab-せいしん-Female.mp3]	My teacher told me that I must cultivate my mind.	<jp>先生は「精神を養わなくてはならない」と言った。</jp>	None	None	None	None	None	None
43	開封	Unsealed Letter	開,封	Open,Seal	<kanji>Open</kanji> a letter that's been <kanji>seal</kanji>ed already, it becomes an <vocabulary>unsealed letter</vocabulary>.	noun,する verb	<reading><jp>かいふう</jp></reading>	かいふう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-かいふう-Male.mp3]	[sound:Vocab-かいふう-Female.mp3]	It says I can return unopened products at any time, but what if I opened it and the stuff inside was broken or I didn’t like it?	<jp>開封前の商品であればいつでも返品可って書いてあるけど、開封後に中身が壊れてたり、その商品が好きじゃなかった場合はどうなんだろう。</jp>	None	None	None	None	None	None
28	清い	Pure,Clean	清	Pure	This is a single kanji with an <jp>い</jp> on the end, meaning you know it's probably an adjective. What's the adjective form of <kanji>pure</kanji>? It's <vocabulary>pure</vocabulary>.	い adjective	<reading><jp>きよい</jp></reading>	きよい	"Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: ""In order to stay <vocabulary>pure</vocabulary> and <vocabulary>clean</vocabulary>, you shouldn't ever do anything dirty or bad. That is the <reading>key, yo</reading> (<jp>きよ</jp>)."""	[sound:Vocab-きよい-Male.mp3]	[sound:Vocab-きよい-Female.mp3]	She has a pure heart and is very considerate of others.	<jp>彼女は清い心を持っており、人々をとても思いやります。</jp>	None	None	None	None	None	None
28	浜	Beach	浜	Beach	"The kanji and the word are exactly the same. That means they share meanings as well. It's worth mentioning that a more common way to say beach is <jp>ビーチ</jp>, and many people actually say <jp>海</jp> even though this literally means ""sea"". "	noun	<reading><jp>はま</jp></reading>	はま	The reading is the same as the one you learned with the kanji.	[sound:Vocab-はま-Male.mp3]	[sound:Vocab-はま-Female.mp3]	Our car’s engine was making strange sounds so we had to stop right before we were going to arrive at the beach.	<jp>エンジンの調子がおかしくなったので、浜に着くほんの手前で車を止めなきゃいけなくなっちゃったんだよ。</jp>	None	None	None	None	None	None
43	暖炉	Fireplace,Hearth,Stove	暖,炉	Warm,Furnace	A <kanji>warm</kanji> <kanji>furnace</kanji> is a furnace for warming you and other things. This is a <vocabulary>fireplace</vocabulary> or <vocabulary>hearth</vocabulary> or even a <vocabulary>stove</vocabulary>.	noun	<reading><jp>だんろ</jp></reading>	だんろ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-だんろ-Male.mp3]	[sound:Vocab-だんろ-Female.mp3]	My son peed his pants and I washed them, so they’re hanging in front of the fireplace to dry now.	<jp>うちの子がおしっこ漏らしをしちゃって、ズボンを洗ったから、今それを暖炉の前で乾かしているのよ。</jp>	None	None	None	None	None	None
60	感慨無量	Deep Emotion,Deeply Moved,Filled With Emotion	感,慨,無,量	Feeling,Sigh,Nothing,Quantity	"Remember how you learned that <jp>感慨</jp> means ""strong feelings?"" Well feelings so strong that you can <kanji>not</kanji> even think of a <kanji>quantity</kanji> to measure or explain how much you feel. These are really <vocabulary>deep emotion</vocabulary>s. They fill you all the way up and you can't help but tell everyone about them."	noun,な adjective	<reading><jp>かんがいむりょう</jp></reading>	かんがいむりょう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-かんがいむりょう-Male.mp3]	[sound:Vocab-かんがいむりょう-Female.mp3]	Watching the growth of my very small daughter was deeply emotional.	<jp>あんなに小さかった娘の成長を見て、感慨無量でした。</jp>	None	None	None	None	None	None
28	移す	To Shift,To Transfer	移	Shift	Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>shift</kanji> so the verb vocab version is <vocabulary>to shift</vocabulary>.	transitive verb,godan verb	<reading><jp>うつす</jp></reading>	うつす	All that dubstep (<reading><jp>うつ</jp></reading>) playing downstairs is causing all of your glassware <vocabulary>to shift</vocabulary> off the shelf and onto the floor. Damn that dubstep. <jp>うつうつうつうつうつ♪</jp>	[sound:Vocab-うつす-Male.mp3]	[sound:Vocab-うつす-Female.mp3]	I transferred the strawberries to the blender.	<jp>私は苺をミキサーに移しました。</jp>	None	None	None	None	None	None
16	真実	Truth,Reality	真,実	Reality,Truth	The <kanji>reality</kanji> of the <kanji>truth</kanji> is nothing more than the <vocabulary>truth</vocabulary> and the <vocabulary>reality</vocabulary>. Doesn't get any more real than this.	adverb,noun,な adjective,の adjective	<reading><jp>しんじつ</jp></reading>	しんじつ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-しんじつ-Male.mp3]	[sound:Vocab-しんじつ-Female.mp3]	Is it true that Tofugu has claimed 50,000 dollars in damages from a WaniKani user?	<jp>トーフグが、あるワニカニユーザーから５万ドルのそんがいばいしょうを要求されているというのは真実ですか？</jp>	My hope to find true love was destroyed.	<jp>真実のあいを見つけたいという私の希望は打ちくだかれてしまいました。</jp>	You’ve got to face the facts! Admit that you’re a momma’s boy after all. Your mother loves you and you love her too.	<jp>真実から目を背けないで。結局マザコンだってこと、認めなさいよ。あんたのお母さんはあんたのことを愛しているし、あんたもお母さんのことを愛しているんでしょ。</jp>	None	None
9	保持	Retention,Maintenance,Preservation	保,持	Preserve,Hold	When you <kanji>hold</kanji> on and <kanji>preserve</kanji> something you are doing the act of <vocabulary>retention</vocabulary> or <vocabulary>maintenance</vocabulary> on it. This is <vocabulary>preservation</vocabulary>.	noun,する verb	<reading><jp>ほじ</jp></reading>	ほじ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ほじ-Male.mp3]	[sound:Vocab-ほじ-Female.mp3]	I heard that Koichi is some kind of world-record holder.	<jp>コウイチは何かの世界記録保持者だと聞きました。</jp>	What do you think about the retention of nuclear weapons?	<jp>かくへい器の保持についてどうお考えですか？</jp>	Tofugu will contribute our humble efforts to maintain Mars peace.	<jp>Tofuguは、火星の治安を保持することに、微力ながら貢献したいと思います。</jp>	None	None
28	攻める	To Attack,To Assault,To Assail	攻	Aggression	"You don't say ""to aggression."" When you do aggression on someone, you're probably doing something to hurt them in some way. This is an attack, making this word <vocabulary>to attack</vocabulary>. This refers to a planned attack, though. Think about what you're going to do. Plan it out. Then, <jp>攻める</jp>!"	transitive verb,ichidan verb	<reading><jp>せめる</jp></reading>	せめる	Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: When you (I'm talking about you) attack something, you don't use weapons or thinking or anything silly like that. No, you use your intense <reading>se</reading>xiness (<jp>せ</jp>). Bam! So sexy. Attack!	[sound:Vocab-せめる-Male.mp3]	[sound:Vocab-せめる-Female.mp3]	That pitcher often assaults batters with curve balls.	<jp>そのピッチャーはバッターを変化球で攻めることが多い。</jp>	None	None	None	None	None	None
43	珍しい	Rare,Unusual,Curious	珍	Rare	"This is a single kanji with an <jp>い</jp> on the end, meaning you know it's probably an adjective. What's the adjective form of <kanji>rare</kanji>? It's <vocabulary>rare</vocabulary>. But, this can also mean <vocabulary>unusual</vocabulary> or <vocabulary>curious</vocabulary> (as in ""odd"" curious, not that you're curious about something)."	い adjective	<reading><jp>めずらしい</jp></reading>	めずらしい	"Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: 

You know what's <vocabulary>unusual</vocabulary> and <vocabulary>rare</vocabulary>? This <reading>maze</reading> is <reading>ra</reading>re (<jp>めずら</jp>). I don't think there's a way out of it. We've been walking around for days now, and we haven't gotten any closer to the exit!"	[sound:Vocab-めずらしい-Male.mp3]	[sound:Vocab-めずらしい-Female.mp3]	It’s not rare to see bacon on donuts around here.	<jp>この辺ではベーコンの乗ったドーナッツはそう珍しいものではありませんよ。</jp>	None	None	None	None	None	None
16	商品	Merchandise,Product,Goods	商,品	Merchandise,Product	<kanji>Articles</kanji> of <kanji>merchandise</kanji> are still <vocabulary>merchandise</vocabulary>.	noun	<reading><jp>しょうひん</jp></reading>	しょうひん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-しょうひん-Male.mp3]	[sound:Vocab-しょうひん-Female.mp3]	WaniKani is Tofugu's hit product.	<jp>ワニカニは、トーフグのヒット商品です。</jp>	Their merchandise is always guaranteed, so I tend to buy things from them.	<jp>あの会社の商品にはいつも保証がついてるから、私はそこで買うことが多いかな。</jp>	I believe this new product will be a big success and I’d like you to work on promoting it through in-store campaigns. I’m really counting on you.	<jp>この新商品は大成功を収めると信じているんだ。そして、君にはこの商品の店内キャンペーンでの販売促進に取り組んでもらいたいと思っているんだ。頼りにしているよ。</jp>	None	None
28	菓子屋	Candy Store,Candy Shop,Sweet Store,Sweet Shop	菓,子,屋	Cake,Child,Roof	"<jp>お菓子</jp> is ""candy,"" right? Add <kanji>store</kanji> onto that and you have a <vocabulary>candy store</vocabulary>."	noun	<reading><jp>かしや</jp></reading>	かしや	This word uses the readings you learned with the kanji. It will help to know the word <jp>お菓子</jp> as well.	[sound:Vocab-かしや-Male.mp3]	[sound:Vocab-かしや-Female.mp3]	Don’t worry mom. I can go to the candy store by myself.	<jp>お母さん、心配しなくていいよ。あのお菓子屋さんなら僕、一人でも行けるよ。</jp>	None	None	None	None	None	None
53	鯉	Carp,Koi	鯉	Carp	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>こい</jp></reading>	こい	This has the same reading as the kanji you learned, meaning you know the reading!	[sound:Vocab-こい-Male.mp3]	[sound:Vocab-こい-Female.mp3]	Please do not feed the carp.	<jp>鯉に餌をあげないでください。</jp>	None	None	None	None	None	None
44	桃	Peach	桃	Peach	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>もも</jp></reading>	もも	The reading is the same as the one you learned with the kanji.	[sound:Vocab-もも-Male.mp3]	[sound:Vocab-もも-Female.mp3]	The pitcher threw a peach instead of a ball in the MLB game.	<jp>大リーグの試合で、ピッチャーがボールの代わりに桃を投げました。</jp>	None	None	None	None	None	None
53	暴騰	Sudden Rise,Sharp Rise,Boom,Skyrocketing	暴,騰	Violence,Inflation	<kanji>Violent</kanji> <kanji>inflation</kanji> causes a <vocabulary>sudden rise</vocabulary> in prices. It sucks. 	noun,する verb	<reading><jp>ぼうとう</jp></reading>	ぼうとう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ぼうとう-Male.mp3]	[sound:Vocab-ぼうとう-Female.mp3]	House prices are skyrocketing.	<jp>住宅価格が暴騰している。</jp>	None	None	None	None	None	None
60	死刑囚	Condemned Criminal,Death Row Convict	死,刑,囚	Death,Punish,Criminal	"Remember how you learned that <jp>死刑</jp> means ""death penalty?"" Well a <kanji>criminal</kanji> who has been sentenced to it is a <vocabulary>condemned criminal</vocabulary>. They're condemned to death."	noun	<reading><jp>しけいしゅう</jp></reading>	しけいしゅう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-しけいしゅう-Male.mp3]	[sound:Vocab-しけいしゅう-Female.mp3]	Condemned criminals climbed these stairs and faced the gallows.	<jp>死刑囚はこの階段を登って死刑台へと向かうんだ。</jp>	None	None	None	None	None	None
43	封建主義	Feudalism	封,建,主,義	Seal,Build,Master,Righteousness	"You know that <jp>主義</jp> is ""-ism."" Add that onto an ism that is <kanji>build</kanji>ing a <kanji>seal(ed) in</kanji> system, and you have <vocabulary>feudalism</vocabulary>. Why? Because with feudalism, power is sealed in with one group or one family. Nobody else can get in (until they are overthrown, anyways), making this <vocabulary>feudalism</vocabulary>."	noun	<reading><jp>ほうけんしゅぎ</jp></reading>	ほうけんしゅぎ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ほうけんしゅぎ-Male.mp3]	[sound:Vocab-ほうけんしゅぎ-Female.mp3]	Today we learned about feudalism in history class.	<jp>今日は歴史の授業で封建主義について学びました。</jp>	None	None	None	None	None	None
44	謎	Mystery,Riddle	謎	Riddle	A <kanji>riddle</kanji> is a <vocabulary>riddle</vocabulary>, but in this case, more of a <vocabulary>mystery</vocabulary>.	noun	<reading><jp>なぞ</jp></reading>	なぞ	The reading is the one you learned with the kanji. No <vocabulary>mystery</vocabulary> there, I suppose.	[sound:Vocab-なぞ-Male.mp3]	[sound:Vocab-なぞ-Female.mp3]	That part of the movie is always a mystery to me.	<jp>あの映画のその場面がいつも謎なんだよね。</jp>	None	None	None	None	None	None
17	治す	To Cure,To Heal,To Ease	治	Cure	"This word consists of kanji with hiragana attached. Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. 

The kanji itself means <kanji>cure</kanji>, and this verb means <vocabulary>to cure</vocabulary>, <vocabulary>to heal</vocabulary> or <vocabulary>to ease</vocabulary> something. This particular verb is when someone does the curing. The illness or injury doesn't just get better by itself. How can you remember that? Because when you try to heal someone and you mess up, they can try to <reading>sue</reading> (<jp>す</jp>) you."	transitive verb,godan verb	<reading><jp>なおす</jp></reading>	なおす	"Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you:

I need you <vocabulary>to heal</vocabulary> him, and I need you to heal him right <reading>now</reading> (<jp>なお</jp>). NOW NOW NOW! 

This also shares the reading for <jp>直す</jp>, a very similar word you learned previously, which means ""to fix."" I'm guessing that the Japanese word <jp>なおす</jp> was only one word (""to fix"" and ""to cure"" are pretty similar, right?). Then, there were two Chinese words for it (as you can see with the kanji), so the one Japanese word got split into two very similar words."	[sound:Vocab-なおす-Male.mp3]	[sound:Vocab-なおす-Female.mp3]	You should take some aspirin to ease your period pain.	<jp>生理つうを治すにはアスピリンを飲むのがいいよ。</jp>	What do you think of curing cancer by using an herbal remedy?	<jp>ハーブりょう法でがんを治すことについて、どう思われますか？</jp>	Only Viet knows that Koichi has strange powers that can heal injuries and sicknesses.	<jp>ビエトだけが、コウイチが怪我や病気を治すことができる不思議な力を持っていることを知っている。</jp>	None	None
16	図書館	Library	図,書,館	Diagram,Write,Public Bui...	A <kanji>public building</kanji> where <kanji>writte</kanji>n things are all <kanji>diagram</kanji>ed out in a way that lets you find said written things? That sounds like a <vocabulary>library</vocabulary> to me!	noun	<reading><jp>としょかん</jp></reading>	としょかん	The <jp>書館</jp> part should be readable by you, but it's the <jp>図</jp> that's troublesome with an alternate reading from the one you learned. Imagine yourself at the library. You check out every single book you can about the human <reading>toe</reading> (<jp>と</jp>). You have a giant stack of books on it, then you drop it... ironically on your toe. You decide to <reading>show Khan</reading> (your buddy) your smashed toe.	[sound:Vocab-としょかん-Male.mp3]	[sound:Vocab-としょかん-Female.mp3]	Did you know that you can even borrow ebooks from the library?	<jp>図書館から、電子書せきをかりることもできるって知っていましたか。</jp>	If you go straight, you'll see the library's bathroom at the end of this aisle ahead.	<jp>この図書館のトイレは、ここを真っ直ぐ行ったところの一番おくにあります。</jp>	"""When is your New Year's vacation? I want to go to the library with you."" ""I have five days off starting December 30th, but I’m afraid the library will be closed too."""	<jp>「年末年始のお休みいつからいつまでなの？一緒に図書館に行こうよ。」「十二月三十日から五日間だけど、図書館も閉まってるはずだよ。」</jp>	None	None
54	勲章	Decoration,Order,Medal	勲,章	Merit,Chapter	To show that you had <kanji>merit</kanji> for a <kanji>chapter</kanji> of your life you will be given a <vocabulary>decoration</vocabulary> or a <vocabulary>medal</vocabulary>. Especially if you're a soldier or an athlete.	noun	<reading><jp>くんしょう</jp></reading>	くんしょう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-くんしょう-Male.mp3]	[sound:Vocab-くんしょう-Female.mp3]	Why did you decline the winning medal?	<jp>どうして勲章の受賞を辞退したんですか。</jp>	None	None	None	None	None	None
9	保つ	To Preserve,To Keep,To Maintain	保	Preserve	This word consists of kanji with hiragana attached. Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>preserve</kanji> so the verb vocab version is <vocabulary>to preserve</vocabulary>.	transitive verb,godan verb	<reading><jp>たもつ</jp></reading>	たもつ	"Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: 

If you want to learn how <vocabulary>to preserve</vocabulary> fruits and veggies, you should start with <reading>tamots</reading> (<jp>たも</jp>), that's slang for delish tomatoes. Once they're preserved, you get to make everyone you love eat those yummy tamots. Mmm!"	[sound:Vocab-たもつ-Male.mp3]	[sound:Vocab-たもつ-Female.mp3]	What's the secret to preserving your youth?	<jp>わかさを保つひけつは何ですか？</jp>	Thanks to Viet, Koichi was able to maintain his face.	<jp>ビエトのおかげで、コウイチはメンツを保つことができた。</jp>	The doctor told me that it’s important to exercise regularly to maintain your physical health, but he is so fat.	<jp>あのお医者さんに、「体調を保つためには、日々の運動が大切だよ」なんて言われたけど、そのお医者さん自体がすっごく太ってるんだよね。</jp>	None	None
43	包み	Bundle,Package,Parcel	包	Wrap	Something that you <kanji>wrap</kanji> is a <vocabulary>bundle</vocabulary> or <vocabulary>package</vocabulary>.	noun	<reading><jp>つつみ</jp></reading>	つつみ	Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: What's better than one <vocabulary>bundle</vocabulary>? <reading>Two</reading> bundles. <reading>Two</reading> packages. (<jp>つつ</jp>). Two times two is <reading><jp>つつ</jp></reading>.	[sound:Vocab-つつみ-Male.mp3]	[sound:Vocab-つつみ-Female.mp3]	Is it okay if I open this package at the stroke of midnight?	<jp>日付が変わる瞬間に包みを開けてもいい？</jp>	None	None	None	None	None	None
28	微生物	Microorganism,Microbe	微,生,物	Delicate,Life,Thing	A <kanji>delicate</kanji> <kanji>life</kanji> <kanji>thing</kanji> (<jp>生物</jp> = biology) is a life thing that is very delicate. So small and delicate. It's a <vocabulary>microorganism</vocabulary>.	noun	<reading><jp>びせいぶつ</jp></reading>	びせいぶつ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-びせいぶつ-Male.mp3]	[sound:Vocab-びせいぶつ-Female.mp3]	What time is the microbiology specialist scheduled for?	<jp>微生物学の専門家は何時に来る予定ですか。</jp>	None	None	None	None	None	None
30	移住者	Emigrant,Immigrant,Migrant	移,住,者	Shift,Dwelling,Someone	<kanji>Someone</kanji> who has to <kanji>shift</kanji> their <kanji>dwelling</kanji> is someone who moves their home (and in this case) to another country. They are an <vocabulary>emigrant</vocabulary> / <vocabulary>immigrant</vocabulary>. Welcome to this country, friend!	noun	<reading><jp>いじゅうしゃ</jp></reading>	いじゅうしゃ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-いじゅうしゃ-Male.mp3]	[sound:Vocab-いじゅうしゃ-Female.mp3]	It’s not easy to be an international immigrant.	<jp>国外移住者になるのは容易なことではない。</jp>	None	None	None	None	None	None
28	冷たい	Cold,Cool,Cold To The Touch	冷	Cool	Something that is <kanji>cool</kanji> is <vocabulary>cold</vocabulary>. This refers to something that is <vocabulary>cold to the touch</vocabulary>, not the weather or something like that (which is <jp>寒い</jp>).	い adjective	<reading><jp>つめたい</jp></reading>	つめたい	Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's mnemonic to help you: Something that is really <vocabulary>cold</vocabulary> to the touch is cold enough <reading>to ma</reading>ke ice cream with.	[sound:Vocab-つめたい-Male.mp3]	[sound:Vocab-つめたい-Female.mp3]	"We call cold coffee ""ice coffee"" in Japanese."	<jp>冷たいコーヒーのことを、日本語では「アイスコーヒー」と呼びます。</jp>	None	None	None	None	None	None
51	玄関	Entranceway,Entry Hall,Foyer,Entryway	玄,関	Mysterious,Related	The most <kanji>mysterious</kanji> thing that's <kanji>connected</kanji> to a house is the <vocabulary>entranceway</vocabulary>. When you're walking into one you never know what's coming next. You just take off your shoes and hope the rest of the house isn't really weird or something. If it is, the <vocabulary>entryway</vocabulary> is then your only way out.	noun,の adjective	<reading><jp>げんかん</jp></reading>	げんかん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-げんかん-Male.mp3]	[sound:Vocab-げんかん-Female.mp3]	Please take off your shoes in the entranceway.	<jp>玄関で靴を脱いでください。</jp>	None	None	None	None	None	None
16	不合格	Fail A Test,Failure,Rejection	不,合,格	Not,Suit,Status	"You know that <jp>合格する</jp> is ""to pass a test,"" so what's the opposite of that? <vocabulary>Fail a test</vocabulary> or <vocabulary>failure</vocabulary>."	noun	<reading><jp>ふごうかく</jp></reading>	ふごうかく	If you know the reading for <jp>合格</jp>, all you have to do is add <jp>不</jp> to it! You've learned all these readings, yay!	[sound:Vocab-ふごうかく-Male.mp3]	[sound:Vocab-ふごうかく-Female.mp3]	They found out that I'd cheated and I was rejected.	<jp>カンニングしたのがバレて不合格になってしまった。</jp>	I failed the entrance exam for a public university, which was my first choice, but I passed for a private college, which was my second choice.	<jp>本命の公立大学の入学しけんは不合格だったが、すべり止めで受けた私立大学に合格しました。</jp>	I’m so embarrassed I failed such an easy test. I wish I could sink through the floor.	<jp>あんなに簡単な試験が不合格だったなんて本当に恥ずかしいよ。穴があったら入りたいぐらいだ。</jp>	None	None
28	幼い	Childish,Very Young,Immature	幼	Infancy	The kanji means <kanji>infancy</kanji>. The adjective version refers more to your entire child-times, including baby times. But, if you're described as being like a child from child times, what are you called? <vocabulary>Childish</vocabulary>.	い adjective	<reading><jp>おさない</jp></reading>	おさない	"Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: When you were <vocabulary>childish</vocabulary> and <vocabulary>immature</vocabulary> you were sent off to do prayers to ask for forgiveness. One of the things you had to do was sing ""<reading>hosanna</reading> (<jp>おさな</jp>) in the highest."""	[sound:Vocab-おさない-Male.mp3]	[sound:Vocab-おさない-Female.mp3]	When I was really young everything went smoothly.	<jp>私が幼い頃は、何事もうまくいっていたんだ。</jp>	None	None	None	None	None	None
51	解釈	Explanation,Interpretation	解,釈	Untie,Explanation	Even if you <kanji>untie</kanji> an <kanji>explanation</kanji> it's still a pretty good <vocabulary>explanation</vocabulary> anyway. 	noun,する verb	<reading><jp>かいしゃく</jp></reading>	かいしゃく	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-かいしゃく-Male.mp3]	[sound:Vocab-かいしゃく-Female.mp3]	I think that explanation is wrong.	<jp>その解釈は間違っていると思います。</jp>	None	None	None	None	None	None
2	火山	Volcano	火,山	Fire,Mountain	A fire mountain is probably what you think it is: A <vocabulary>volcano</vocabulary>.	noun	<reading><jp>かざん</jp></reading>	かざん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well. The <jp>山</jp> reading is <jp>ざん</jp> instead of <jp>さん</jp> because of rendaku (sequential voicing).	[sound:Vocab-かざん-Male.mp3]	[sound:Vocab-かざん-Female.mp3]	There was a volcanic eruption too.	<jp>火山のふんかもありました。</jp>	Mt. Fuji is a volcano. It will erupt in 42 hours.	<jp>ふじ山は火山です。いまから四十二じかんごにふんかします。</jp>	I’m sure that’s a volcano.	<jp>きっと火山にちがいない。</jp>	None	None
