Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
13	宿	Lodge	Roof,Leader,Hundred	宀,ｲ,百	"The <radical>roof</radical> under which the <radical>leader</radical> can house one <radical>hundred</radical> of his people is at the local <kanji>lodge</kanji>.<br><br>

- Hint: Back in the old days a lodge had to be huuuuge so when a leader brought a hundred people through town they'd have a place to stay. "	<reading><jp>しゅく</jp></reading>	<jp>やど</jp>	None	しゅく	"The <kanji>lodge</kanji> <reading>shook</reading> (<jp>しゅく</jp>) as the hundred people came tumbling in through the door. It shook, but it didn't fall over. The roof stayed firmly in place, and everyone got to sleep under it okay.<br><br>

- Hint: Imagine being someone staying at the lodge as they came in and everything shook around you. This lodge would probably last through an earthquake too!"
9	返	Return	Scooter,Anti	"<i class=""radical-scooter""></i>,反"	"Your <radical>scooter</radical> is <radical>anti</radical> scoot. It doesn't want to run. So you have to <kanji>return</kanji> it.<br><br>

- Hint: Unfortunately, now you have to return to the store to return this scooter, but you have no scooter to get there with. Ugh."	<reading><jp>へん</jp></reading>	<jp>かえ</jp>	None	へん	"You <kanji>return</kanji> to the store and wait in line to return the scooter but the person working returns doesn't want you to return it. He stares you dead in the eyes, waves his hand, and turns you into a <reading>hen</reading> (<jp>へん</jp>)!<br><br>

- Hint: The employee leans down toward you in hen form and says, ""Ooh, I'm sorry. We don't take returns from hens. You'll have to just return home."""
9	新	New	Stand,Tree,Axe	立,木,斤	"There's a <radical>stand</radical>ing <radical>tree</radical> that you're taking an <radical>axe</radical> to. You're going to cut down this tree to let a <kanji>new</kanji> tree grow.<br><br>

- Hint: As you imagine yourself cutting down the standing tree, think about what new tree you'll plant in its place."	<reading><jp>しん</jp></reading>	<jp>あたら, あら, にい</jp>	None	しん	"You cut down the tree to make room for a <kanji>new</kanji> one, but it falls on your <reading>shin</reading> (<jp>しん</jp>). <br><br>

- Hint: Only your shin got hit, so focus all your imaginary pain down there. Try to pull out the splinters. Ouch!"
9	予	Beforehand	Mama,Street	マ,丁	"What does your <radical>mama</radical> tell you to do in the <radical>street</radical>? Look before you cross! You gotta do it <kanji>beforehand</kanji>, or it could be too late.<br><br>

- Hint: Imagine yourself about to cross the street, and your mama saying in your ear: ""always look beforehand""!"	<reading><jp>よ</jp></reading>	<jp>あらかじ</jp>	None	よ	"As you look <kanji>beforehand</kanji>, you see a <reading>yo-</reading>yo (<jp>よ</jp>) lying in the street.<br><br>

- Hint: As you cross the road, you pick up the yo-yo and put it in your pocket. You're really glad you looked beforehand, because you now have a yo-yo!"
6	亡	Death,Deceased	Death	亡	"The radical <radical>death</radical> and the kanji <kanji>death</kanji> are the same.<br><br>

- Hint: This thing is deceased. It ain't alive anymore."	<reading><jp>ぼう</jp></reading>	<jp>な</jp>	None	ぼう	"Your <kanji>death</kanji> will be because of a <reading>bow</reading>ling (<jp>ぼう</jp>) accident. Oh, you didn't know? You're going to be hit by a giant bowling ball and crushed flat.<br><br>

- Hint: You didn't want to know what would cause your death, you say? Well that's a shame. I guess you could try to avoid bowling from now on, but that won't do any good. Mark my words, your death will be bowling-related."
12	泉	Spring,Fountain	White,Water	白,水	"<radical>White</radical> <radical>water</radical> shoots out from a <kanji>spring</kanji> in the ground. Due to the force the water shoots from the spring, the water looks white with all the air bubbles.<br><br>

- Hint: Imagine these geysers and the white water shooting from the springs under the ground. Now imagine yourself standing over one when the water shoots out. You’d get super wet and probably knocked over due to the force of the spring water. Imagine this happening to yourself."	<reading><jp>せん</jp></reading>	<jp>いずみ</jp>	None	せん	"The only creature powerful enough to withstand the force of these white water <kanji>spring</kanji>s is the mythical <reading>centaur</reading> (<jp>せん</jp>). His horse body allows him to be stable and withstand the white water shooting up from the spring. Centaurs are pretty impressive creatures.<br><br>

- Hint: Imagine this centaur standing over the white water. It’s just like a shower for him! Hear him laughing with mirth as the whoosh of the spring water washes him down."
12	着	Wear,Arrive	Sheep,Eye	羊,目	"There are <radical>sheep</radical> right before your <radical>eye</radical>s, because they just love what you <kanji>wear</kanji>. It's a little known fact that sheep are fashionistas, and they <kanji>arrive</kanji> daily to admire your style. These sheep are so stylish they wear their tail to one side - in the latest fashion (check out the sheep radical - the tail is sweeping stylishly to the left!).<br><br>

- Hint: Imagine all the chic sheep lining up to check out your style, with their carefully coiffed left-hanging tails!"	<reading><jp>ちゃく</jp></reading>	<jp>き, つ</jp>	None	ちゃく	"More sheep <kanji>arrive</kanji> every day to admire the clothes you're <kanji>wear</kanji>ing. You use a <reading>chalk</reading> (<jp>ちゃく</jp>) board to keep count of how many sheep come by each day.<br><br>

- Hint: Imagine yourself chalking up a line on a chalk board for each sheep that comes to admire you."
12	歯	Tooth,Teeth	Stop,Box,Rice	止,凵,米	"<radical>Stop</radical>! That <radical>box</radical> of <radical>rice</radical> is actually full of <kanji>teeth</kanji>! I know it says ""rice"" on the cover, but I promise you those are all teeth and if you bite into them you'll break a <kanji>tooth</kanji> of your own.<br><br>

- Hint: Stop what you're doing and look into the rice box. Nope, it's definitely full of teeth. There's a grain or two of rice, but it's like 98% teeth."	<jp>し</jp>	<reading><jp>は</jp></reading>	None	は	"Why do I have a rice box full of <kanji>teeth</kanji>? <reading>Ha</reading> (<jp>は</jp>)! Wouldn't you like to know. Ha! I definitely have an answer that isn't weird or creepy. Ha... ha ha...<br><br>

- Hint: Ha! Wouldn't you like to know why there are teeth in there? Ha. Ha ha. HA HA HA HA!"
12	植	Plant	Tree,Fix	木,直	"If you want to <radical>fix</radical> a <radical>tree</radical> you have to <kanji>plant</kanji> it. It's pretty obvious that digging up the tree broke it. So fix it by planting it again. That is how plants work.<br><br>

- Hint: Is your tree broken? Fix it up by planting it somewhere else. Somewhere with the right amount of light and no biting bugs."	<reading><jp>しょく</jp></reading>	<jp>う</jp>	None	しょく	"If you don't <kanji>plant</kanji> a tree it goes into <reading>shock</reading> (<jp>しょく</jp>). Which, honestly, shouldn't be very shocking to you, since it's a tree.<br><br>

- Hint: Have you ever seen a tree in shock? Imagine it now. It's shaking and dying and sad. Make sure you properly plant all your trees from now on."
12	期	Period Of Time,Time Period	Crab,Moon	其,月	"A <radical>crab</radical> left on the <radical>moon</radical> for a <kanji>period of time</kanji> will surely die. Crabs aren’t meant for the moon, let alone outer space. Why would you take a crab to the moon? You take it outside the spaceship for any period of time and it will surely die.<br><br>

- Hint: I’m sure you’ve seen movies where people go out in space with no spacesuit. Now imagine this happening to the poor crab. It only takes a small period of time for the dark reaches of space to kill him."	<reading><jp>き</jp></reading>	None	None	き	"In order for this crab to live on the moon for any <kanji>period of time</kanji>, you’re going to need to put him in a special moon aquarium and lock the lid with a <reading>key</reading> (<jp>き</jp>). This crab is crafty, so after you lock it, take the key with you and don’t let it out of your sight for any period of time. This crab knows how to use a key.<br><br>

- Hint: Imagine this crab floating around in an aquarium half filled with water in little to no gravity. The water is floating all about and the crab is confused as can be. He just wants the key so he can get out of this crazy moon box and back to the real ocean where he belongs."
12	暑	Hot,Hot Weather	Sun,Someone	日,者	"When <radical>someone</radical> goes out in the <radical>sun</radical>, they get <kanji>hot</kanji>. That’s just how it is. Someone standing out in the sun for a long time will inevitably get hot. The sun is hot, and it makes you get hot too.<br><br>

- Hint: Imagine you are this someone, standing out in the hot sun. Feel the sun’s hot rays beating down on you as you stand outside. The hot sun makes you start to sweat and you get all sweaty and sticky from the heat. Note that this usually refers to the hot weather or the heat of an area you're in and doesn't refer to a hot ""thing."""	<jp>しょ</jp>	<reading><jp>あつ</jp></reading>	None	あつ	"You need to get out of this <kanji>hot</kanji> sun and into some air conditioning. Then you remember there’s a great air conditioning unit <reading>at Su</reading>zie’s (<jp>あつ</jp>) house. Ah, Suzie – our savior! If you need me, I’ll be at Suzie’s place.<br><br>

- Hint: Imagine that great feeling when you go from hot and sticky outside to nice and air conditioned inside. Feel the heat transition on your skin as you step into an air conditioned room at Suzie’s. It gives you goose bumps."
12	寒	Cold	Roof,Spring,Ice	"宀,<i class=""radical-spring""></i>,冫"	"The <radical>roof</radical>, even though it's almost <radical>spring</radical>, is still covered in <radical>ice</radical> so it's <kanji>cold</kanji>. Inside the house is cold, outside the house is cold. Everything is cold!<br><br>

- Hint: Picture the entire roof covered in ice. It's supposed to be spring right now, but it's too cold for the ice to melt off your roof."	<jp>かん</jp>	<reading><jp>さむ</jp></reading>	None	さむ	"You can't stand the <kanji>cold</kanji> anymore, so you hire a <reading>samu</reading>rai to come try to hack the ice off of your roof with his sword. You stand outside shivering, and watching as the samurai tries to stab the ice off of your roof.<br><br>

- Hint: The samurai isn't doing a good job stopping the cold, and soon he and his sword have frozen into your ice roof. So now it's cold and you have a dead samurai stuck to your house. Great."
12	陽	Sunshine,Sunlight	Building,Easy	阝,易	"A <radical>building</radical> has <radical>easy</radical> access to <kanji>sunshine</kanji>. It's big and tall, so the <kanji>sunlight</kanji> shines right onto its roof.<br><br>

- Hint: You're standing on top of the building as the sunshine comes down. Its warm light fills your entire body as it covers the building with ease."	<reading><jp>よう</jp></reading>	<jp>ひ</jp>	<jp>はる</jp>	よう	"Standing in <kanji>sunshine</kanji> for this long has worked up your appetite, so you take a <reading>yo</reading>gurt (<jp>よう</jp>) cup out of your bag and eat it.<br><br>

- Hint: Feel the sunlight on your face and taste the yogurt on your tongue. What flavor is it? Try to imagine it as vividly as you can so that sunlight always tastes like yogurt from now on."
12	童	Juvenile	Stand,Village	立,里	"The people who <radical>stand</radical> in your <radical>village</radical> are <kanji>juvenile</kanji>s. They aren't babies, who crawl, and they aren't adults who sit in front of their computers all day. They're juveniles who stand.<br><br>

- Hint: Picture all of the juveniles standing in your village. You used to stand out there too and it was really boring, but at least kids these days have phones to keep them company."	<reading><jp>どう</jp></reading>	None	None	どう	"Right now all of the <kanji>juvenile</kanji>s are standing in line to get <reading>dou</reading>ghnuts (<jp>どう</jp>). Free doughnuts, actually. Psh. Just like juveniles to get handouts, amirite?<br><br>

- Hint: Look in disdain at the juveniles standing around with their delicious doughnuts. You're really jealous, I mean, you're really... mad! Those lazy... um... ah man. You really want one of those doughnuts. You miss being young."
12	球	Sphere,Ball	King,Request	王,求	"The <radical>king</radical> <radical>request</radical>s a <kanji>sphere</kanji>! He didn't say what kind though, so you're going to have to figure it out and bring him the right kind of sphere.<br><br>

- Hint: Imagine all the different spheres you know and bring them to the king one by one. He doesn't seem to like any of them... think of more spheres!"	<reading><jp>きゅう</jp></reading>	<jp>たま</jp>	None	きゅう	"You can't seem to find the <kanji>sphere</kanji> the king requested, so you take a break, sit down, and take out your lunch. ""THAT!"" the king screams, ""THAT IS THE SPHERE I REQUESTED!"" You look down and he's pointing to the cut up <reading>cu</reading>cumbers (<jp>きゅう</jp>) in your salad.<br><br>

- Hint: Cucumbers aren't really spheres... they're circles at best if you cut them, but you can't tell the king that. Just let him eat your cucumbers and think they're sphere-shaped. Maybe next time use a melon-baller and make your cucumbers into spheres for him."
12	深	Deep	Tsunami,Pi,Tree	氵,兀,木	"The force of a <radical>tsunami</radical> is enough to put a gash in a <radical>tree</radical> about <radical>pi</radical> (3.14) feet <kanji>deep</kanji>. Tsunamis are pretty powerful, so the force of the water alone is enough to cut into a tree several feet deep.<br><br>

- Hint: Picture this tsunami wave hitting the tree. It’s like a lumberjack axe of water, cutting deep into the tree with the force of a thousand lumberjacks."	<reading><jp>しん</jp></reading>	<jp>ふか</jp>	None	しん	"Some tsunamis cut so <kanji>deep</kanji> that they flat out chop the tree right off its stump. In areas like this, you have to be careful not to bang a <reading>shin</reading> (<jp>しん</jp>) on them. These stumps are right about shin height, so you want to be cautious when walking around them as to not injure yourself.<br><br>

- Hint: Imagine being deep in the woods and banging your shin on a stump you didn’t see. It hurts to bang your shin, so imagine this pain and the awful sensation it brings."
12	族	Tribe,Family	Direction,Gun,Arrow	"方,<i class=""radical-gun""></i>,矢"	"If someone with a <radical>gun</radical> is headed your <radical>direction</radical>, nock an <radical>arrow</radical> in your bow and gather your <kanji>tribe</kanji> behind you because it’s about to get real! This cretin with a gun is headed your direction and he doesn’t even know what you and your tribe are gonna do to him. If he gets any closer, you’re likely to shoot that arrow right at him.<br><br>

- Hint: This guy headed your direction with his gun doesn’t look friendly at all. Hear the sound of the bowstring as you nock your arrow and prepare your shot to defend yourself. Then imagine the sound of everyone in your tribe doing the same."	<reading><jp>ぞく</jp></reading>	None	None	ぞく	"When he starts to get closer, you notice that this guy is a boso<reading>zoku</reading> (<jp>ぞく</jp>) bike gang member. Bosozoku means “running <kanji>tribe</kanji>” and this guy is running right at you. With a gun. So gather your own tribe behind you and prepare to defend yourself against this bosozoku member.<br><br>

- Hint: You remember what a bosozoku is, right? We wrote about them on Tofugu a while ago. They’re bike gang members and the “zoku” in bosozoku means tribe. Remember that article when you see this kanji."
12	悪	Bad,Evil	Asia,Heart	亜,心	"In <radical>Asia</radical> they assume everyone's <radical>heart</radical> is automatically <kanji>bad</kanji> and <kanji>evil</kanji>.<br><br>

- Hint: You don't want a bunch of evil in your heart, do you? No, I didn't think so."	<reading><jp>あく, お</jp></reading>	<jp>わる</jp>	None	あく, お	"Luckily, people in Asia know how to get the <kanji>evil</kanji> <kanji>bad</kanji>ness out of your heart with <reading>acu</reading>puncture (<jp>あく</jp>).<br><br>

- Hint: Acupuncture was originally invented in Asia a long, long time ago, to stop the bad chi from going through your heart."
12	商	Merchandise	Stand,Mustache,Legs	立,冋,儿	"A <radical>stand</radical>ing <radical>mustache</radical> with <radical>legs</radical> is able to sell <kanji>merchandise</kanji>. Most mustaches can’t stand because they don’t have legs. This mustache, however, does. It also has a keen business sense, which is why it’s selling merchandise.<br><br>

- Hint: Imagine this mustache entrepreneur, standing at his merchandise stand, selling his wares. He looks quite dignified, legs and all."	<reading><jp>しょう</jp></reading>	<jp>あきな</jp>	None	しょう	"The mustache is selling his <kanji>merchandise</kanji> so well that even the <reading>Shou</reading>gun (<jp>しょう</jp>) notices. He leans down really close to the standing mustache man's merchandise and stays very still. Then he snaps his fingers and his servants come rushing out to buy it all!<br><br>

- Hint: Now all of the merchandise belongs to the Shougun. The mustache has nothing left to sell, but at least he's rich!"
12	動	Move	Heavy,Power	重,力	"When something is <radical>heavy</radical>, you need a lot of <radical>power</radical> to <kanji>move</kanji> it. It’s not going to move unless you use a lot of power. That thing is heavy and unless you use all the power you got, it’s not moving.<br><br>

- Hint: Picture a massive 1 ton weight. It’s heavy. You can’t even begin to move it without some sort of powerful machine to help you. Imagine yourself trying to move it with just your bare hands."	<reading><jp>どう</jp></reading>	<jp>うご</jp>	None	どう	"Remember that 1 ton weight? Well, actually it’s a <reading>dou</reading>ghnut (<jp>どう</jp>). A huge, massive, 1 ton doughnut. It’s super heavy and hard to move, but it’s delicious.<br><br>

- Hint: Okay, so you don’t have enough power to move this doughnut as is. In order to move it, you’re going to have to use your superhuman power of eating. Once you eat enough of it, the remainder will be easy to move. Imagine yourself digging into this massive doughnut and taste its fresh baked goodness on your tongue. It’s mighty tasty."
12	第	Ordinal Number Prefix,Ordinal Prefix,Number	Bamboo,Younger Brother	竹,弟	"<radical>Bamboo</radical>'s <radical>younger brother</radical> is counted with an <kanji>ordinal number prefix</kanji>. An ordinal number is one that represents a position or rank in sequential order (like first, second, third, etc.). We use this ordinal number prefix before counting these things in Japanese sometimes. Like with bamboo, going down in order toward the youngest.<br><br>

- Hint: Imagine a line of bamboo shoots arranged from oldest to youngest. They look like pipe organ pipes, or a xylophone, and now you need to count them."	<reading><jp>だい</jp></reading>	None	None	だい	"To remember you need to use the <kanji>ordinal number prefix</kanji> before you count these bamboo, you <reading>dye</reading> (<jp>だい</jp>) them.<br><br>

- Hint: Now they're in descending order already, and you can count them nice and easy thanks to your dye method."
12	章	Chapter	Stand,Early	立,早	"You <radical>stand</radical> at a podium <radical>early</radical> in the morning to practice reading the <kanji>chapter</kanji> from your latest book.<br><br>

- Hint: Picture yourself, standing tall in the light of the early morning. You hold your head up high, open to your bookmark, and read the name of the chapter aloud: ""Chapter 42: The Most Important Number."""	<reading><jp>しょう</jp></reading>	None	None	しょう	"You're practicing this specific <kanji>chapter</kanji> because you've been asked to read it for the <reading>Shou</reading>gun (<jp>しょう</jp>). There will be a bunch of other authors reading chapters of their books to him too, and you want to make a good impression.<br><br>

- Hint: Picture yourself in a line with other authors, standing in the early morning, waiting to read chapters from your respective books. You really hope the Shougun likes yours. If he does, you'll be famous! If he doesn't, you might be beheaded."
12	祭	Festival	Tent,Jackhammer	癶,示	"You have a <radical>tent</radical> with a <radical>jackhammer</radical> in it for the <kanji>festival</kanji>! Festivals need booths where people can do activities. In this tent, festival goers can use a jackhammer and make a lot of noise, perfect for a festival!<br><br>

- Hint: Imagine being at a festival and waiting in line to ride the jackhammer. You don't want to eat candy apples or ride rides, you want to wait for the jackhammer tent."	<reading><jp>さい</jp></reading>	<jp>まつり, まつ</jp>	None	さい	"This <kanji>festival</kanji> is for <reading>cy</reading>borgs (<jp>さい</jp>) only. Picture the cyborg you made getting excited that you're taking it to the festival. That's why all of the activities have to do with heavy machinery. The rides are mostly just cyborgs letting other people ride them, but it's still pretty fun.<br><br>

- Hint: Imagine your cyborg going to this festival. Everyone here has some type of cyborg enhancement, like robotic arms, legs, or braces. Your cyborg is really excited to be around its people and play with jackhammers."
12	員	Member	Mouth,Shellfish	口,貝	"A <radical>shellfish</radical> with a <radical>mouth</radical> is a <kanji>member</kanji> of the invertebrate family. Yes, shellfish do have mouths, look it up!<br><br>

- Hint: Imagine a shellfish opening and closing its mouth, talking to you and telling you what a proud member of its family it is. It’s a strange sight, but picture it in your mind anyway."	<reading><jp>いん</jp></reading>	None	None	いん	"If you were a <kanji>member</kanji> of the same shellfish family, you'd be able to go to the special shellfish <reading>inn</reading> (<jp>いん</jp>). Every species has a members-only inn.<br><br>

- Hint: Imagine trying to go to the shellfish inn. Imagine all the members-only signs telling you that you can't come in. Womp womp."
12	倍	Double,Times,Multiply	Leader,Clown	ｲ,咅	"A <radical>leader</radical> who hires his own personal <radical>clown</radical> will likely <kanji>double</kanji> his entertainment. Clowns are funny and make people laugh, so the leader decided to hire one. Since that time, the leader’s amount of mirth has doubled. <br><br>

This also means <kanji>times</kanji>, which makes sense when you think about the kind of math you'll need to double something. What is A * 2? It's A doubled, first of all, but you're using multiplication. You're ""timesing"" something.<br><br>

- Hint: Picture a clown and all the ridiculous funny things they do. Imagine the clown throwing a pie at someone’s face and how funny that is. Chuckle to yourself and remember this kanji."	<reading><jp>ばい</jp></reading>	None	None	ばい	"When the clown stops being funny, it’s time to say <reading>bye</reading> (<jp>ばい</jp>). At first, the clown <kanji>double</kanji>d the leader’s entertainment, but now the clown is just annoying. It’s time to say bye-bye.<br><br>

- Hint: This clown has served its purpose. Wave your hand in the air and say bye-bye to this worthless clown."
12	消	Extinguish	Tsunami,Triceratops,Moon	"氵,<i class=""radical-triceratops""></i>,月"	"A long time ago a huge <radical>tsunami</radical> swept a <radical>triceratops</radical> up into the <radical>moon</radical> and <kanji>extinguish</kanji>ed its life.<br><br>

- Hint: I’m sure you’ve heard many theories on how dinosaurs went extinct. Well, this is the real story. Imagine this poor triceratops and all his friends being extinguished by this powerful tsunami, sweeping them up into the moon where there's no air to breathe or leaves to eat."	<reading><jp>しょう</jp></reading>	<jp>き, け</jp>	None	しょう	"This famous event where almost all life was <kanji>extinguish</kanji>ed is reenacted every year for the <reading>Shou</reading>gun (<jp>しょう</jp>). He's got a bit of an unhealthy obsession with extinguishing life...<br><br>

- Hint: Watch the Shougun's eyes light up as an actor dressed like a tsunami crashes into an actor dressed as a triceratops and all of the lights on the stage are extinguished. Spooky..."
12	流	Stream	Tsunami,Trash,River	"氵,<i class=""radical-trash""></i>,川"	"A <radical>tsunami</radical> lifts all the <radical>trash</radical> out of the <radical>river</radical> and it <kanji>stream</kanji>s out onto the shores.<br><br>

- Hint: As the tsunami recedes, watch as all of the trash comes streaming out of the river and crowds the bank."	<reading><jp>りゅう, る</jp></reading>	<jp>なが</jp>	None	りゅう, る	"Next to the trash <kanji>stream</kanji> you suddenly see <reading>Ryu</reading> (<jp>りゅう</jp>) from Street Fighter and he looks pissed. He's furious that so many people throw their trash in the river and it causes streams like this.<br><br>

- Hint: Now Ryu is punching and kicking and tatsumaki senpukyaku-ing all of the trash into burnable and non-burnable piles. But the stream doesn't end. Now he's trying to get his other Street Fighter pals to help him beat it back!"
12	旅	Trip,Travel	Direction,Gun,Tofu	"方,<i class=""radical-gun""></i>,<i class=""radical-tofu""></i>"	"If your friendly neighborhood <radical>tofu</radical> takes a <radical>gun</radical> and points it in your <radical>direction</radical>, you might want to take a <kanji>trip</kanji>. This tofu obviously has something wrong with it. If it’s taking a gun and pointing it in your direction, now’s probably a good time to get away and take that trip you’d been talking about.<br><br>

- Hint: Imagine this menacing block of tofu threatening you with a gun. Guns are scary so you want to get away. Use images of your trip to make the thoughts of the big bad tofu and his gun fade away."	<reading><jp>りょ</jp></reading>	<jp>たび</jp>	None	りょ	"Your plan didn't work and the tofu went on your <kanji>trip</kanji> with you. And now it's wearing your hotel <reading>ro</reading>be (<jp>りょ</jp>)! It looks so comfortable, wrapped up in the robe. That's the best part of going on trips, and he stole it from you.<br><br>

- Hint: Imagine being stuck on a trip with a block of tofu that took your robe and is wearing it around, still pointing the gun in your face. This vacation has been ruined."
11	意	Idea	Sound,Heart	音,心	"The <radical>sound</radical> of your <radical>heart</radical> gives me an <kanji>idea</kanji>. The methodic thump thump thumping of a heart puts me in a trance that gives me great ideas. It’s a very inspirational sound, the sound of a heart is. It gives me an idea. <br><br>

Alternatively, you could look at this kanji and see a ""stand"" radical and something that kind of (almost) looks like the kanji for ""think."" When you stand up and think, you come up with your very own <kanji>idea</kanji>s!<br><br>

- Hint: Put your hand over your heart, or on your wrist, or somewhere you can feel your pulse. Your heart is pumping blood through your body, hear the sound of your heart beat and try to picture and get an idea for how all the blood flows through your body."	<reading><jp>い</jp></reading>	None	None	い	"The heart of an <reading>ea</reading>gle (<jp>い</jp>) is very strong. The person who knew this probably came up with the <kanji>idea</kanji> to make the bald eagle a symbol of the United States. Eagles are always flying around and doing things, so their hearts are very strong.<br><br>

- Hint: Picture the majestic animal that is the bald eagle. Imagine the sound of an eagle screeching as it zooms through the air, flapping its wings in the wind. It’s pretty impressive."
11	良	Good	Drop,Root	丶,艮	"A <radical>drop</radical> of water to a <radical>root</radical> is <kanji>good</kanji>. It's good for the roots to grow and live and thrive. And what's good for roots is good for our plants and us humans too.<br><br>

- Hint: Imagine putting a little drop of water over a root you want to grow. Doing this is good for the plant and also good for your soul."	<reading><jp>りょう</jp></reading>	<jp>よ, い</jp>	None	りょう	"A <kanji>good</kanji> way to get a lot of drops of water for your roots is to buy a <reading>row</reading> boat (<jp>りょう</jp>). Then just row out to the middle of the lake and plonk all the roots right into the source!<br><br>

- Hint: Rowing even feels good on your arms and back. Probably just as good as all these roots will feel."
11	競	Compete	Stand,Older Brother	立,兄	"<radical>Stand</radical>ing next to your <radical>older brother</radical> is another <radical>stand</radical>ing <radical>older brother</radical> of yours. They're trying to <kanji>compete</kanji>, to see which of them can stand the straightest and tallest.<br><br>

- Hint: Picture your two older brothers competing like this. Are you going to root for one of them? That's not very nice, you shouldn't have a favorite older brother."	<reading><jp>きょう, けい</jp></reading>	<jp>きそ</jp>	None	きょう, けい	"Your older brothers are trying to <kanji>compete</kanji> to see which of them gets to go to <reading><jp>きょう</jp></reading> with you. You won a free trip to <jp>きょうと</jp>, but there's only one other ticket, so now your brothers are competing for you.<br><br>

- Hint: Look really closely at your older brothers. They're competing pretty hard for your attention. They really want to go to <jp>きょうと</jp>... but which one do YOU want to spend time with the most?"
11	戦	War,Battle	Simple,Drunkard	単,戈	"Even a <radical>simple</radical> <radical>drunkard</radical> can start a <kanji>war</kanji>. In fact, it's really common for one simple drunk person to offend an entire country into declaring war.<br><br>

- Hint: Think about all of the people you know. You can picture at least one of them getting drunk and, I dunno, sending out a simple drunk tweet that starts the next world war. ¯\_(<jp>ツ</jp>)_/¯"	<reading><jp>せん</jp></reading>	<jp>たたか</jp>	None	せん	"Welp, you woke up this morning and now you're at <kanji>war</kanji> with the <reading>cen</reading>taurs (<jp>せん</jp>). This is especially unfortunate, because the centaurs are really good at <kanji>battle</kanji>s because they're all automatically cavalry troops.<br><br>

- Hint: Imagine the war of humans vs centaurs. Do you really think the humans will win? Centaurs are really powerful and they have all of the same high tech weapons as us AND horse legs."
11	追	Follow,Chase	Scooter,Bear	"<i class=""radical-scooter""></i>,<i class=""radical-bear""></i>"	"On a <radical>scooter</radical> there is a <radical>bear</radical> trying to <kanji>follow</kanji> and <kanji>chase</kanji> you! You're on your own scooter, luckily, but that doesn't make this any less terrifying.<br><br>

- Hint: Picture the bear on its scooter, following really closely behind your scooter. You can almost feel his bear breath on your neck!"	<jp>つい</jp>	<reading><jp>お</jp></reading>	None	お	"The bear is trying to <kanji>follow</kanji> you because it wants your <reading>o</reading>bi (<jp>お</jp>). The obi is waving in the wind behind your scooter, and the bear is reaching out with its teeth to try and grab it.<br><br>

- Hint: Picture the bear chasing you on its scooter, trying to reach out and grab the obi off your waist. Woah, it's getting a little too close!"
11	級	Level,Grade,Rank	Thread,Escalator	糸,及	"There are pieces of <radical>thread</radical> on each <radical>escalator</radical> showing you what <kanji>level</kanji> they go to in your school. Each escalator takes you to a different <kanji>grade</kanji>, so make sure you follow the right thread or you'll end up in a class that's either way above or way below your level.<br><br>

- Hint: When you level up your Japanese skills, you'll take this escalator to rank up too!"	<reading><jp>きゅう</jp></reading>	None	None	きゅう	"You want to see what the highest <kanji>level</kanji> is, so you go up the wrong escalator. At the top you find a giant <reading>cu</reading>cumber (<jp>きゅう</jp>).<br><br>

- Hint: A teacher comes over and says, ""Excuse me, this is advanced level cucumber studies. I don't think you're at this level yet... please take the escalator down and follow the threads to find your level."""
11	秒	Second	Grain,Few	禾,少	"You only got a <radical>few</radical> <radical>grain</radical>s on your plate. It only takes you a  <kanji>second</kanji> to eat them. It can't take any longer because there were so few.<br><br>

- Hint: Count how many seconds it takes for you to eat the few grains you have. One... oh, they're gone."	<reading><jp>びょう</jp></reading>	None	None	びょう	"And also, a <kanji>second</kanji> is how long it takes for your awful <reading>B.O.</reading> (<jp>びょう</jp>) to appear. <br><br>

- Hint: Whenever you eat a few grains, even if only for a second, you get a terrible reaction seconds later that causes some pretty terrible B.O."
11	神	God	Spirit,Humble	ネ,申	"You should have a <radical>spirit</radical> that's <radical>humble</radical> when before a <kanji>god</kanji>. You never really have to act all nice and humble before anyone else, but if you meet a god... well... you should probably lower yourself appropriately. They can smite you and all that.<br><br>

- Hint: Imagine a spirit appearing before you. It's a god. You should be as humble as possible. Out of respect and also because you don't want to be cursed or something."	<reading><jp>しん, じん</jp></reading>	<jp>かみ</jp>	None	しん, じん	"When you see a <kanji>god</kanji>, you need to get down on your <reading>shin</reading>s (<jp>しん</jp>). Get down on your ankles? No, not low enough. Knees? No, no, get your shins flat on the ground to show how humble you really are. Luckily, you're wearing <reading>jean</reading>s (<jp>じん</jp>), so at least that will stop your poor shins getting chafed!<br><br>

- Hint: If you don't get down on your shins before god, they could take them away. Even your jeans couldn't protect you then. You don't want to live a shin-less life, do you?"
