Level	Symbol	Meaning	Kanji Component Name	Kanji Component Symbol	Meaning Mnemonic	Word Type	Reading	Reading Whitelist	Reading Mnemonic	Reading Audio Male	Reading Audio Female	Context 1-EN	Context 1-JP	Context 2-EN	Context 2-JP	Context 3-EN	Context 3-JP	Context 4-EN	Context 4-JP
27	靴	Shoes	靴	Shoes	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>くつ</jp></reading>	くつ	The reading is the same as what you learned with the kanji. Huzzah!	[sound:Vocab-くつ-Male.mp3]	[sound:Vocab-くつ-Female.mp3]	"""Ah, my feet are killing me."" ""Told you so! That’s why I told you to wear more comfortable shoes."""	<jp>「ああ、足が棒だよ。痛くて死にそう。」「言わんこっちゃない。だから、もっと歩きやすい靴を履けって最初に言ったじゃないか。」</jp>	None	None	None	None	None	None
22	提案	Proposition,Proposal,Suggestion	提,案	Present,Plan	Please <kanji>present</kanji> your <kanji>plan</kanji> in the form of a <vocabulary>proposition</vocabulary>.	noun,する verb	<reading><jp>ていあん</jp></reading>	ていあん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-ていあん-Male.mp3]	[sound:Vocab-ていあん-Female.mp3]	"""So what did you think of the proposal?"" ""Well, I think it was just okay."""	<jp>「提案はどうだった？」「うーん。まあまあって感じかな。」</jp>	None	None	None	None	None	None
24	述べる	To Mention,To State,To Explain	述	Mention	Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>mention</kanji> so the verb vocab version is <vocabulary>to mention</vocabulary>.	transitive verb,ichidan verb	<reading><jp>のべる</jp></reading>	のべる	"I have <vocabulary>to mention</vocabulary> this thing... ""<reading>NO</reading>,"" (<jp>の</jp>) you quickly respond. I don't want you mentioning that here and now."	[sound:Vocab-のべる-Male.mp3]	[sound:Vocab-のべる-Female.mp3]	I don’t feel like explaining to my boss that I have a completely different opinion than he has.	<jp>上司に全く正反対の意見を述べるのは気が引けます。</jp>	None	None	None	None	None	None
27	長靴	Boots,Rubber Boots,Rain Boots	長,靴	Long,Shoes	<kanji>Long</kanji> <kanji>shoes</kanji> aren't long in that the feet part are long (that wouldn't make sense). Instead, the top part is long, making them into <vocabulary>boots</vocabulary>.	noun	<reading><jp>ながぐつ</jp></reading>	ながぐつ	The reading is a bit weird. Double kun'yomi, so think along the lines of <jp>長い</jp> and <jp>靴</jp> getting added together. <jp>靴</jp> is the reading you learned with the kanji, however. It also gets rendaku'd.	[sound:Vocab-ながぐつ-Male.mp3]	[sound:Vocab-ながぐつ-Female.mp3]	While laying in his hospital bed that night, he decided he would get a nice pair of rain boots for his wife next day.	<jp>病院のベッドに横になりながら、彼は明日妻にいい長靴を買ってやろうと思った。</jp>	None	None	None	None	None	None
20	音訓	On'yomi And Kun'yomi,Chinese And Japanese Readings	音,訓	Sound,Instruction	You've seen (hopefully) <jp>音読み</jp> and <jp>訓読み</jp>. This is a combination of the two. This is <vocabulary>on'yomi and kun'yomi</vocabulary>, aka the <vocabulary>Chinese and Japanese readings</vocabulary>.	noun	<reading><jp>おんくん</jp></reading>	おんくん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-おんくん-Male.mp3]	[sound:Vocab-おんくん-Female.mp3]	Please teach me how to differentiate between on'yomi and kun'yomi.	<jp>漢字の音訓の見分け方を教えてください。</jp>	This is a Chinese and Japanese reading chart of commonly used kanji.	<jp>これは常用漢字の音訓表です。</jp>	The Japanese and Chinese readings for kanji are so confusing, I hate them.	<jp>漢字の音訓ってすごく紛らわしいので嫌いです。</jp>	None	None
20	一夫多妻	Polygamy,Polygyny	一,夫,多,妻	One,Husband,Many,Wife	<kanji>One</kanji> <kanji>husband</kanji>, <kanji>many</kanji> <kanji>wives</kanji>. Sounds a bit sketchy. This is <vocabulary>polygamy</vocabulary>.	noun,の adjective	<reading><jp>いっぷたさい</jp></reading>	いっぷたさい	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well. Just note that the <jp>一</jp> gets changed to <jp>いっ</jp> and the <jp>夫</jp> gets changed to <jp>ぷ</jp> from <jp>ふう</jp> for some reason. You can imagine that this is because when you are the type that has many wives, you're probably the type who makes them clean up your <reading>poo</reading> for you as well.	[sound:Vocab-いっぷたさい-Male.mp3]	[sound:Vocab-いっぷたさい-Female.mp3]	Japan used to approve of polygamy too.	<jp>日本もかつては一夫多妻がみとめられていました。</jp>	"""I can't believe polygamy exists,"" Viet said accusingly. ""You can turn that finger around,” Koichi retorted with a smile."	<jp>「一夫多妻せいとか、ありえないよな」とビエトが非難するように言うと、「その非難、自分に向けた方がいいんじゃねぇか？」とコウイチが笑って言い返した。</jp>	It’s not like all men support polygamy.	<jp>全ての男性が一夫多妻制を支持する訳じゃない。</jp>	None	None
22	援助	Assistance,Aid	援,助	Aid,Help	If you <kanji>aid</kanji> and <kanji>help</kanji> someone you are giving them <vocabulary>assistance</vocabulary>. How kind!	noun,する verb,の adjective	<reading><jp>えんじょ</jp></reading>	えんじょ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-えんじょ-Male.mp3]	[sound:Vocab-えんじょ-Female.mp3]	Your assistance is vital to the success of this fart plan.	<jp>このオナラ計画が成功するには君の援助がぜひ必要です。</jp>	None	None	None	None	None	None
24	株	Stock,Share	株	Stocks	The kanji and the word are exactly the same. That means they share meanings as well.	counter,noun	<reading><jp>かぶ</jp></reading>	かぶ	The reading is the same as the kanji.	[sound:Vocab-かぶ-Male.mp3]	[sound:Vocab-かぶ-Female.mp3]	Koichi made tons of money on the stock market and decided to swag out his car with big wheels and leather seats.	<jp>コウイチは株でガッポリ儲けたので、車のタイヤをどでかいホイール・タイヤに変えて、シートも革張りにしてカッチョ良くしちゃおうと決めた。</jp>	None	None	None	None	None	None
27	お構いなく	Don't Worry About It,Don't Worry	構	Set Up	"Remember how <jp>構う</jp> is ""to care about""? This is when you tell someone to not care about something, aka <vocabulary>don't worry about it</vocabulary>."	expression	<reading><jp>おかまいなく</jp></reading>	おかまいなく	The reading comes from <jp>構う</jp>, so if you know that you know this!	[sound:Vocab-おかまいなく-Male.mp3]	[sound:Vocab-おかまいなく-Female.mp3]	I’ll be home soon so don’t worry.	<jp>すぐ帰りますので、お構いなく。</jp>	None	None	None	None	None	None
20	静々	Quietly,Calmly	静,々	Quiet,Repeater	<kanji>Quiet</kanji> <kanji>quiet</kanji>! Do it <vocabulary>quietly</vocabulary>, please.	adverb	<reading><jp>しずしず</jp></reading>	しずしず	"You know how <jp>静か</jp> is <jp>しずか</jp>? Well, this is the same reading as that. Say it in a whisper with me: ""<reading><jp>しずしず</jp></reading>."" Shhh!"	[sound:Vocab-しずしず-Male.mp3]	[sound:Vocab-しずしず-Female.mp3]	My mom always did housework quietly and mechanically.	<jp>私の母は、いつも静々と機械的に家事をこなしていました。</jp>	I was just ignoring my super-angry wife and calmly cleaning our place.	<jp>いかりくるう妻の横を尻目に、ぼくはただ静々とそうじをしていた。</jp>	The duchess gracefully entered the room and kissed the duke.	<jp>公爵夫人は静々と部屋に入って、公爵にキスをした。</jp>	None	None
25	含む	To Include	含	Include	Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>include</kanji> so the verb vocab version is <vocabulary>to include</vocabulary>.	transitive verb,godan verb	<reading><jp>ふくむ</jp></reading>	ふくむ	"Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: 

They don't want <vocabulary>to include</vocabulary> you in their game? Well, ""<reading>F***</reading> (<jp>ふく</jp>) you!"" you yell at them, because they wouldn't include you."	[sound:Vocab-ふくむ-Male.mp3]	[sound:Vocab-ふくむ-Female.mp3]	What kinds of benefits does a hot spring containing alkali have?	<jp>アルカリを含む温泉にはどのような効能があるのですか？</jp>	None	None	None	None	None	None
22	寝坊	Oversleep	寝,坊	Lie Down,Monk	You <kanji>sleep</kanji> like a <kanji>monk</kanji>, as in you never stop sleeping (because you sleep while you meditate). When you sleep like a monk like this you constantly <vocabulary>oversleep</vocabulary>, probably because you're up late doing sutras or something. I have no idea why monks wake up late, but figure something out to make this stick in your brain cage.	noun,する verb	<reading><jp>ねぼう</jp></reading>	ねぼう	These are the readings you learned with the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-ねぼう-Male.mp3]	[sound:Vocab-ねぼう-Female.mp3]	I’m afraid no one in the Tofugu office is available at the moment. Every worker overslept today.	<jp>あいにくですが、トフグのオフィスには今、ご対応できる者がおりません。社員がみんな寝坊してしまったのです。</jp>	None	None	None	None	None	None
25	不況	Recession	不,況	Not,Condition	"A ""<kanji>not</kanji> <kanji>condition</kanji>"" is where nothing is going well. How are things going? Not well. The condition is bad. We're in a <vocabulary>recession</vocabulary>."	noun,な adjective,の adjective	<reading><jp>ふきょう</jp></reading>	ふきょう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-ふきょう-Male.mp3]	[sound:Vocab-ふきょう-Female.mp3]	The price of gold tends to rise during recessions.	<jp>不況時に金の価格は上昇しやすい。</jp>	None	None	None	None	None	None
22	姿勢	Posture,Attitude	姿,勢	Figure,Force	Put a <kanji>force</kanji> on your <kanji>figure</kanji> to make it into a certain shape. This is your <vocabulary>posture</vocabulary>.	noun	<reading><jp>しせい</jp></reading>	しせい	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-しせい-Male.mp3]	[sound:Vocab-しせい-Female.mp3]	Your poor posture is probably causing your neck pain.	<jp>恐らく姿勢が悪いことが首の痛みの原因でしょう。</jp>	None	None	None	None	None	None
20	会議	Meeting,Conference,Assembly	会,議	Meet,Deliberation	A place where people <kanji>meet</kanji> and do <kanji>deliberation</kanji>. Sounds boring, but also sounds like some kind of <vocabulary>meeting</vocabulary> or <vocabulary>conference</vocabulary>.	noun,する verb,の adjective	<reading><jp>かいぎ</jp></reading>	かいぎ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-かいぎ-Male.mp3]	[sound:Vocab-かいぎ-Female.mp3]	I started getting hungry during the assembly.	<jp>会議中に、おなかが減ってきました。</jp>	You ditched the conference to watch a serial TV drama!? What the heck!?	<jp>会議をサボって連ドラを見てるとは、何事だ！</jp>	The purpose of this meeting is to discuss our current situation and go over new plans.	<jp>この会議の目的は、我々の現状と新しい計画についての話し合いをすることです。</jp>	None	None
24	半額	Half Price	半,額	Half,Amount	A <kanji>half</kanji> <kanji>amount</kanji> sale is when things are <vocabulary>half price</vocabulary>. Cheap!	noun	<reading><jp>はんがく</jp></reading>	はんがく	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-はんがく-Male.mp3]	[sound:Vocab-はんがく-Female.mp3]	Koichi, time to get up! We have to go to Walmart’s half price sale today.	<jp>コウイチ、そろそろ起きる時間よ！ウォールマートの半額セールに行かなきゃいけないんだから。</jp>	None	None	None	None	None	None
46	清涼	Refreshing,Cool,Fresh	清,涼	Pure,Cool	A <kanji>pure</kanji> <kanji>cool</kanji> is <vocabulary>refreshing</vocabulary> and <vocabulary>cool</vocabulary>, isn't it.	noun,な adjective	<reading><jp>せいりょう</jp></reading>	せいりょう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-せいりょう-Male.mp3]	[sound:Vocab-せいりょう-Female.mp3]	How many carbonated soft drinks do you think you can drink in ten minutes?	<jp>十分間にどれだけの炭酸入り清涼飲料水を飲めると思いますか？</jp>	None	None	None	None	None	None
23	優秀	Superior,Superiority	優,秀	Superior,Excel	Something that's <kanji>superior</kanji> will <kanji>excel</kanji>. It is <vocabulary>superior</vocabulary> in every way.	noun,な adjective	<reading><jp>ゆうしゅう</jp></reading>	ゆうしゅう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-ゆうしゅう-Male.mp3]	[sound:Vocab-ゆうしゅう-Female.mp3]	Superior system administrators prepare for any possibility of hacking.	<jp>優秀なシステム管理者は、ハッキングによるいかなる攻撃の可能性にも備えます。</jp>	None	None	None	None	None	None
25	訴訟	Lawsuit,Litigation	訴,訟	Sue,Lawsuit	If you <kanji>sue</kanji> and bring about a <kanji>lawsuit</kanji>, you are bringing about a <vocabulary>lawsuit</vocabulary>.	noun,する verb,の adjective	<reading><jp>そしょう</jp></reading>	そしょう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-そしょう-Male.mp3]	[sound:Vocab-そしょう-Female.mp3]	The documents related to the lawsuit have all been properly filed by the lawyer. 	<jp>その訴訟に関する書類は、弁護士によって全てきちんとファイルされている。</jp>	None	None	None	None	None	None
23	断つ	To Cut Off	断	Cut Off	"Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>cut off</kanji> so the verb vocab version is <vocabulary>to cut off</vocabulary>. Don't confuse this with <jp>断る</jp> which means ""to refuse."" You know this is <vocabulary>to cut off</vocabulary> because of the <jp>つ</jp>, which hints that you have had <reading>two</reading> (<jp>つ</jp>) too many chocolates, and it's time to cut you off."	transitive verb,godan verb	<reading><jp>たつ</jp></reading>	たつ	URGH! The reading isn't even the same as <jp>断る</jp>, how frustrating. <vocabulary>To Cut Off</vocabulary> is read as <reading><jp>たつ</jp></reading>. Instead of eating too many chocolates and getting cut off, maybe you're eating too many tater <reading>tots</reading> (<jp>たつ</jp>). Don't eat so many of those, it's unhealthy. You have <vocabulary>to cut off</vocabulary> tater tots from your diet so you don't get fat.	[sound:Vocab-たつ-Male.mp3]	[sound:Vocab-たつ-Female.mp3]	Take into account that you don’t know what you could do while you’re drunk, so you should really cut yourself off from drinking alcohol.	<jp>酔っぱらった時に何をしでかしたかを考慮すると、あなたは絶対にお酒を断つべきですよ。</jp>	None	None	None	None	None	None
26	氷河	Glacier	氷,河	Ice,River	An <kanji>ice</kanji> <kanji>river</kanji> is some ice that moves (very slowly) like a river. That is a <vocabulary>glacier</vocabulary>. In fact, many inlets and sounds were created with glaciers, because glaciers moved through them like rivers... not very quickly, though.	noun	<reading><jp>ひょうが</jp></reading>	ひょうが	The reading for <jp>氷</jp> is the one you didn't learn. Think of the glacier coming slowly to your door. It rings your doorbell and says <reading>heyo</reading> (<jp>ひょう</jp>). Note that the <jp>か</jp> becomes <jp>が</jp> here.	[sound:Vocab-ひょうが-Male.mp3]	[sound:Vocab-ひょうが-Female.mp3]	The number of melting glaciers has been increasing every year due to global warming.	<jp>地球温暖化のために、毎年溶けている氷河が増えている。</jp>	None	None	None	None	None	None
25	新鮮	Fresh	新,鮮	New,Fresh	<kanji>New</kanji> and <kanji>fresh</kanji> is <vocabulary>fresh</vocabulary> (has to be new if you want it to be fresh, after all).	な adjective	<reading><jp>しんせん</jp></reading>	しんせん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-しんせん-Male.mp3]	[sound:Vocab-しんせん-Female.mp3]	I always worked overtime at my last job until I was told to stop, so it’s very new to me to leave work at five o’clock every day.	<jp>前の職場では、止めろと言われるまでいつも残業していたので、毎日五時に退社するのはとても新鮮です。</jp>	None	None	None	None	None	None
25	訴える	To Sue,To Accuse,To Appeal,To Complain	訴	Sue	Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>sue</kanji> so the verb vocab version is <vocabulary>to sue</vocabulary>.	transitive verb,ichidan verb	<reading><jp>うったえる</jp></reading>	うったえる	<reading>YOU TA</reading>KE (<jp>うった</jp>) MY THINGS, I AM GOING <vocabulary>TO SUE</vocabulary> YOU!	[sound:Vocab-うったえる-Male.mp3]	[sound:Vocab-うったえる-Female.mp3]	A couple weeks ago, my direct supervisor was let go because many female workers complained about his sexual harassment.	<jp>多くの女子社員がセクハラを訴えたため、私の直属の上司は二、三週間前に解雇されました。</jp>	None	None	None	None	None	None
31	照らす	To Illuminate	照	Illuminate	"Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>to illuminate</kanji>. Don't get it confused with <jp>照れる</jp> which is ""to feel embarrassed,"" though, that would be embarrassing. You know this is ""to illuminate"" because the <jp>らす</jp> is the <reading>rash</reading> (<jp>らす</jp>) you get every time you're illuminated."	transitive verb,godan verb	<reading><jp>てらす</jp></reading>	てらす	Speaking of things that illuminate, your <reading>hand</reading>s (<jp>手</jp>) illuminate all the time for some reason.	[sound:Vocab-てらす-Male.mp3]	[sound:Vocab-てらす-Female.mp3]	Can you shine the flashlight over there for a moment?	<jp>ちょっと懐中電灯であそこの方を照らしてくれない？</jp>	None	None	None	None	None	None
31	散歩	A Stroll,A Walk,Stroll,Walk	散,歩	Scatter,Walk	<kanji>Scatter</kanji> around the ground and <kanji>walk</kanji>. When you walk in a scatter all around, you're going for <vocabulary>a walk</vocabulary> or <vocabulary>a stroll</vocabulary>.	noun,する verb	<reading><jp>さんぽ</jp></reading>	さんぽ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well. The <jp>ほ</jp> goes to <jp>ぽ</jp>, though.	[sound:Vocab-さんぽ-Male.mp3]	[sound:Vocab-さんぽ-Female.mp3]	I bring change with me when I go for walks.	<jp>散歩をする時は、小銭しか持ち歩きません。</jp>	None	None	None	None	None	None
34	承認	Approval	承,認	Consent,Recognize	I <kanji>recognize</kanji> your <kanji>consent</kanji>. It is <vocabulary>approval</vocabulary> of what I'm doing.	noun,する verb	<reading><jp>しょうにん</jp></reading>	しょうにん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-しょうにん-Male.mp3]	[sound:Vocab-しょうにん-Female.mp3]	I don't have much confidence that I can get approval from the committee.	<jp>委員会から承認を得られる自信はあまりありません。</jp>	None	None	None	None	None	None
25	二巻	Second Volume,Two Volumes	二,巻	Two,Scroll	The number <kanji>two</kanji> <kanji>scroll</kanji> is the <vocabulary>second volume</vocabulary>. With Japanese books, they often come in pieces with groups of three being common. This represents the <vocabulary>second volume</vocabulary>.	noun	<reading><jp>にかん</jp></reading>	にかん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-にかん-Male.mp3]	[sound:Vocab-にかん-Female.mp3]	They made an appendix for all sources cited in the second volume.	<jp>二巻では、引用の出典に関する別表が作成されました。</jp>	None	None	None	None	None	None
29	不健康	Unhealthy,Not Healthy	不,健,康	Not,Healthy,Ease	"If <jp>健康</jp> is ""health,"" then something that is <kanji>not</kanji> this is <vocabulary>unhealthy</vocabulary>."	noun,な adjective	<reading><jp>ふけんこう</jp></reading>	ふけんこう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well. Will help to know <jp>健康</jp> first.	[sound:Vocab-ふけんこう-Male.mp3]	[sound:Vocab-ふけんこう-Female.mp3]	The TV show about unhealthy baseball players will be broadcasted nationwide.	<jp>不健康な野球選手についてのテレビ番組は、全国放送される予定ですよ。</jp>	None	None	None	None	None	None
30	日系	Japanese Descent,Of Japanese Descent	日,系	Sun,Lineage	The <jp>日</jp> is the <jp>日</jp> in <jp>日本</jp>, making it mean <kanji>Japanese</kanji> in this word. If you are <kanji>Japanese</kanji> in <kanji>lineage</kanji> then you are of <vocabulary>Japanese descent</vocabulary>.	noun,の adjective	<reading><jp>にっけい</jp></reading>	にっけい	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-にっけい-Male.mp3]	[sound:Vocab-にっけい-Female.mp3]	My wife is a third generation American of Japanese descent.	<jp>私の妻は日系アメリカ人の三世です。</jp>	None	None	None	None	None	None
25	絞殺	Death By Strangling,Strangled To Death,Strangling	絞,殺	Strangle,Kill	A <kanji>strangle</kanji> <kanji>kill</kanji> is when you are <vocabulary>strangled to death</vocabulary>. Try to avoid this.	noun,する verb	<reading><jp>こうさつ</jp></reading>	こうさつ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-こうさつ-Male.mp3]	[sound:Vocab-こうさつ-Female.mp3]	"""You almost strangled that guy to death!"" ""I’m sorry. I went too far."""	<jp>「あんた、もう少しであの男を絞殺しかけたのよ！」「ごめん。やりすぎたよ。」</jp>	None	None	None	None	None	None
26	替わる	To Be Replaced,To Be Substituted,To Be Switched	替	Replace	Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>replace</kanji>, but this word means <vocabulary>to be replaced</vocabulary>. 	intransitive verb,godan verb	<reading><jp>かわる</jp></reading>	かわる	The reading is the same as the one you learned with the kanji.	[sound:Vocab-かわる-Male.mp3]	[sound:Vocab-かわる-Female.mp3]	Would you mind switching seats with me? I’m with her and our seats are separate.	<jp>もしご迷惑でなければ、席を替わってもらえませんか？彼女と一緒なんですが、席が別々になってしまったんです。</jp>	None	None	None	None	None	None
31	編む	To Knit	編	Knit	Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>knit</kanji> so the verb vocab version is <vocabulary>to knit</vocabulary>.	transitive verb,godan verb	<reading><jp>あむ</jp></reading>	あむ	"When you start <vocabulary>to knit</vocabulary>, you always end up with the same thing every time when you're done, no matter what you're trying to make: The letter ""<reading>A</reading>"" (<jp>あ</jp>). It's so frustrating that you can't knit anything else."	[sound:Vocab-あむ-Male.mp3]	[sound:Vocab-あむ-Female.mp3]	What inspired you to knit bras?	<jp>ブラジャーを編んでみようと思ったきっかけはなんですか。</jp>	None	None	None	None	None	None
29	略す	To Abbreviate	略	Abbreviation	Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>abbreviation</kanji>, so the verb vocab version is <vocabulary>to abbreviate</vocabulary>.	transitive verb,godan verb	<reading><jp>りゃくす</jp></reading>	りゃくす	The reading is, strangely, the same as the reading you learned with the kanji. <reading><jp>りゃくす</jp></reading>.	[sound:Vocab-りゃくす-Male.mp3]	[sound:Vocab-りゃくす-Female.mp3]	Young Japanese people tend to abbreviate words and phrases. 	<jp>日本の若者はすぐ単語やフレーズを略したがる。</jp>	None	None	None	None	None	None
32	英訳	English Translation	英,訳	England,Translation	<kanji>English</kanji> <kanji>translate</kanji> is an <vocabulary>English translation</vocabulary>.	noun,する verb	<reading><jp>えいやく</jp></reading>	えいやく	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-えいやく-Male.mp3]	[sound:Vocab-えいやく-Female.mp3]	All I can do is to translate from Japanese to English.	<jp>日本語から英訳することしかできません。</jp>	None	None	None	None	None	None
32	感染	Infection,Contagion	感,染	Feeling,Dye	The <kanji>feeling</kanji> of <kanji>dye</kanji>, covering your body, is the feeling of nasty germs and diseases penetrating your skin, getting inside of you. This is an <vocabulary>infection</vocabulary>, and it's gross.	noun,する verb,の adjective	<reading><jp>かんせん</jp></reading>	かんせん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-かんせん-Male.mp3]	[sound:Vocab-かんせん-Female.mp3]	I didn’t know that periodontitis is a type of infectious disease.	<jp>歯周病は感染症の一種だとは知りませんでした。</jp>	None	None	None	None	None	None
33	操	Chastity	操	Manipulate	This takes the second meaning of the kanji you learned, <vocabulary>chastity</vocabulary>.	noun	<reading><jp>みさお</jp></reading>	みさお	Who is doing the <vocabulary>chastity</vocabulary> thing? That <reading>missa, oh</reading> (<jp>みさお</jp>), yes she is.	[sound:Vocab-みさお-Male.mp3]	[sound:Vocab-みさお-Female.mp3]	My brother says that girls should preserve their chastity until marriage.	<jp>私の兄は女性は結婚するまで操を守るべきだと言う。</jp>	None	None	None	None	None	None
38	奈良県	Nara Prefecture	奈,良,県	Nara,Good,Prefecture	Remember <kanji>Nara</kanji> (<jp>奈良</jp>)? This is the <kanji>prefecture</kanji> of it, making it <vocabulary>Nara Prefecture</vocabulary>.	proper noun	<reading><jp>ならけん</jp></reading>	ならけん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ならけん-Male.mp3]	[sound:Vocab-ならけん-Female.mp3]	She was one of my best friends when I lived in Nara prefecture, but we’ve drifted apart since I moved to Osaka.	<jp>私が奈良県に住んでいる時は、彼女は親友の一人でしたが、私が大阪に引っ越してからは疎遠になりつつあります。</jp>	None	None	None	None	None	None
31	地帯	Zone,District	地,帯	Earth,Belt	This <kanji>earth</kanji> <kanji>belt</kanji> is the area within the belt, which holds this area of earth in. It is separate from the rest of the earth, making it its own <vocabulary>zone</vocabulary> or <vocabulary>district</vocabulary>.	noun	<reading><jp>ちたい</jp></reading>	ちたい	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ちたい-Male.mp3]	[sound:Vocab-ちたい-Female.mp3]	This is a safe zone for everyone but you.	<jp>ここは、あなた以外には安全地帯です。</jp>	None	None	None	None	None	None
32	延長する	To Prolong,To Extend	延,長	Prolong,Long	If <jp>延長</jp> is <kanji>prolonging</kanji>, then the verb version is <vocabulary>to prolong</vocabulary>.	する verb	<reading><jp>えんちょうする</jp></reading>	えんちょうする	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-えんちょうする-Male.mp3]	[sound:Vocab-えんちょうする-Female.mp3]	Do you know where I should go to extend my visa?	<jp>ビザを延長するにはどこに行ったらいいのか知ってる？</jp>	None	None	None	None	None	None
33	否決	Rejection	否,決	No,Decide	"""<kanji>No</kanji>"" is the <kanji>decision</kanji> I've made. Sorry, but this is <vocabulary>rejection</vocabulary>."	noun,する verb	<reading><jp>ひけつ</jp></reading>	ひけつ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ひけつ-Male.mp3]	[sound:Vocab-ひけつ-Female.mp3]	I read that the senate rejected the bill in the newspaper this morning.	<jp>今朝新聞で上院は議案を否決したって読んだよ。</jp>	None	None	None	None	None	None
32	訳す	To Translate	訳	Translation	Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>translate</kanji> so the verb version would be <vocabulary>to translate</vocabulary>.	transitive verb,godan verb	<reading><jp>やくす</jp></reading>	やくす	The reading for the kanji part is surprisingly the <jp>やく</jp> you learned with it, even you wouldn't expect that. I suppose that's the kind of thing you have to look forward to if you were to go into translating.	[sound:Vocab-やくす-Male.mp3]	[sound:Vocab-やくす-Female.mp3]	This word is difficult to translate.	<jp>この単語を訳すのは難しい。</jp>	None	None	None	None	None	None
34	貴族	The Nobility,A Noble	貴,族	Valuable,Tribe	People of a <kanji>valuable</kanji> <kanji>tribe</kanji> are part of <vocabulary>the nobility</vocabulary>. Unlike our tribes, they are valuable.	noun,の adjective	<reading><jp>きぞく</jp></reading>	きぞく	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-きぞく-Male.mp3]	[sound:Vocab-きぞく-Female.mp3]	If I had been born to a noble family, I would have been able to talk to her.	<jp>ああ、もし私が貴族の家柄に生まれていたら、彼女と話をすることも可能だったかもしれないのに。</jp>	None	None	None	None	None	None
