Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
54	傲	Proud	Leader,Dirt,Direction,Winter	ｲ,土,方,夂	"Your <radical>leader</radical> managed to find the right <radical>direction</radical> home using marks in the <radical>dirt</radical> in the middle of <radical>winter</radical>. This makes you so <kanji>proud</kanji>! You're proud because this resourceful leader is YOUR resourceful leader.<br><br>

- Hint: Imagine how proud you and your whole country feel as your leader comes trudging in through the snow. He made it home. You're (sniff) so (sob) proud!"	<reading><jp>ごう</jp></reading>	<jp>あなど, おご</jp>	None	ごう	"This leader you're so <kanji>proud</kanji> of is old man <reading><jp>ごう</jp></reading>. He's been getting a bit slow over the years, and you really didn't think he'd make it back. But, by gum, he did it.<br><br>

- Hint: Let's be honest here, <jp>ごういち</jp> isn't getting any younger. You really should be proud of him for surviving this long at all."
54	痴	Stupid	Sick,Arrow,Mouth	疒,矢,口	"You're <radical>sick</radical> because you put an <radical>arrow</radical> in your <radical>mouth</radical> and tried to eat it. To be honest, that's just really <kanji>stupid</kanji>. You have to be stupid to try to eat an arrow. You deserve to be sick.<br><br>

- Hint: How stupid do you have to be to put arrows into your mouth until it makes you sick? Pretty darn stupid, it seems."	<reading><jp>ち</jp></reading>	<jp>おろか, し</jp>	None	ち	"The only way to cure this serious case of <kanji>stupid</kanji> is to make you eat <reading>chee</reading>se (<jp>ち</jp>). Not only will it fix your sick stomach by cushioning all the arrows that you shoved in your stupid mouth, but it should send smart cheese waves to your brain and cure you of that stupid all together.<br><br>

- Hint: Imagine if everyone knew that cheese cures the stupid out of people. Then maybe we would have more cheese and less stupid in the world!"
54	叙	Describe	Surplus,Stool	余,又	"The <radical>surplus</radical> <radical>stool</radical>, please <kanji>describe</kanji> it.<br><br>

- Hint: You have a surplus (extra) stool, and someone wants it. But, they need to know more about it, so you describe it in great detail. Imagine yourself doing just that. Every screw and nubbin is described."	<reading><jp>じょ</jp></reading>	<jp>つい, ついで</jp>	None	じょ	"You <kanji>describe</kanji> the features of the stool to <reading>Jo</reading>-Anne (<jp>じょ</jp>). <br><br>

- Hint: Jo-Anne is really excited about this stool. It's the perfect height for her (remember, she's on the shorter side to distinguish <jp>じょ</jp> from <jp>じょう</jp>). She pays attention to you describing the stool while sitting on it and spinning around. Have her ask for you to describe it more. "
54	酷	Cruel,Unjust	Alcohol,Announce	酉,告	"If you <radical>announce</radical> that <radical>alcohol</radical> is illegal you're just being <kanji>cruel</kanji>. Honestly, saying no one can have any alcohol at all is totally <kanji>unjust</kanji>. They tried that in the 1920s and it didn't work then either, so cut it out! Let people drink what they want to drink!<br><br>

- Hint: Imagine if your country's leader announced that there would be no more alcohol. People would be in the streets in seconds calling them cruel and unjust!"	<reading><jp>こく</jp></reading>	<jp>ひど</jp>	None	こく	"After this <kanji>cruel</kanji> announcement is made everyone will turn to the next best thing after alcohol. <reading>Coke</reading> (<jp>こく</jp>)! It's not a replacement, but if this unjust law won't change, then coke sales are going to go through the roof.<br><br>

- Hint: Imagine drinking coke while complaining how unjust it is that you can't add rum to it."
54	疎	Neglect,Sparse	Coat Rack,Bundle	疋,束	"A <radical>coat rack</radical> will turn into a <radical>bundle</radical> of sticks if you <kanji>neglect</kanji> it. When you neglect a coat rack, the weight from the coats will pull all of the arms off, leaving it as a <kanji>sparse</kanji> stick.<br><br>

- Hint: Picture this sparse, neglected coat rack. All of its arms and the coats that were on it have fallen off and are in a big pile on the ground."	<reading><jp>そ, しょ</jp></reading>	<jp>うと, まば</jp>	None	そ, しょ	"You go up to the <kanji>neglect</kanji>ed coat rack and try to make things right by cleaning it with <reading>so</reading>ap (<jp>そ</jp>). But no matter how much you scrub, it won't get clean, the arms won't go back on.<br><br>

- Hint: If you neglect something for too long, not even a good soap scrub will bring it back. That goes for humans too. Take care of yourselves. Use soap."
54	呈	Present,Display	Mouth,King	口,王	"The <radical>Mouth</radical> <radical>King</radical>, who is just one big mouth, has one skill, and that is to <kanji>present</kanji>. That big mouth is always presenting something.<br><br>

- Hint: Imagine the Mouth King giving a presentation about the importance of mouths. His subjects all flatter him by saying, ""Please, please, present to us about mouths again! We truuuuuuly love it!"""	<reading><jp>てい</jp></reading>	None	None	てい	"""I will <kanji>present</kanji> to you a presentation about mouths, but I require energy. Please fill my giant mouth body with delicious <reading>ta</reading>ter (<jp>てい</jp>) tots.<br><br>

- Hint: You pour a bucket of tater tots into his mouth body and he continues his presentation about mouths. ""You see, mouths are just orifices..."""
54	践	Practice,Trample	Foot,Bar	"足,<i class=""radical-bar""></i>"	"You put your <radical>foot</radical> on the <radical>bar</radical> at the gymnasium at your very first <kanji>practice</kanji>. That's a big accomplishment since you're here learning how to walk on that long bar like all the cool gymnasts. But you can't just start right away, you need lots of practice so that's why you're here in this class. But so far you got your foot on the bar already, good for you!<br><br>

- Hint: Picture your foot touching the bar. This is it. This is exactly what you're at this gym to practice."	<reading><jp>せん</jp></reading>	<jp>ふ</jp>	None	せん	"This type of <kanji>practice</kanji> is especially hard for you because you're a <reading>cen</reading>taur (<jp>せん</jp>). You only have hooves for feet, and balancing on a bar is going to be a huge hurdle. But your teacher promised if you practiced enough you could make it, and here you are! With your hoofed foot on the bar!<br><br>

- Hint: Picture your centaur foot on the bar as you practice to become a gymnast. It's going to take years and years of this kind of practice, but you're sure you'll make it all the way up there some day! Never give up!"
54	愚	Foolish	Splinter,Heart	禺,心	"If you give <radical>Splinter</radical> your <radical>heart</radical> you'll feel pretty <kanji>foolish</kanji> afterwards. His heart belongs to the art of ninjutsu! <br><br>

- Hint: You were foolish to give your heart away to Splinter. He didn't want it. Also he's a rat, what's wrong with you?"	<reading><jp>ぐ</jp></reading>	<jp>おろ</jp>	None	ぐ	"Splinter tells you to your face how <kanji>foolish</kanji> you are and you feel your heart turn to <reading>goo</reading> (<jp>ぐ</jp>). Now you can't even give it to someone else. No one wants goo.<br><br>

- Hint: What will you do with your foolish goo heart now? "
54	顕	Appear,Exist	Sun,Spikes,Geoduck	"日,<i class=""radical-spikes""></i>,頁"	"When the <radical>sun</radical> comes up the <radical>spikes</radical> of <radical>geoduck</radical>s <kanji>appear</kanji>.<br><br>

- Hint: The spikes don't just come out of the geoduck, they literally appear out of thin air. They didn't even <kanji>exist</kanji> before the sun touched them."	<reading><jp>けん</jp></reading>	<jp>あきらか, あらわ</jp>	None	けん	"You watch these spikes <kanji>appear</kanji> and suddenly <reading>Ken</reading> (<jp>けん</jp>)the samurai also appears next to you. ""I DID IT!"" he shouts, ""I've learned how to appear out of thin air!""<br><br>

- Hint: ""Thank you sweet geoduck, you have taught me the way of appearing with your spikes."""
54	尚	Furthermore,Esteem	Triceratops,Mustache	"<i class=""radical-triceratops""></i>,冋"	"A <radical>triceratops</radical> with a <radical>mustache</radical> will go on talking forever. Every time you think he's done he says, ""<kanji>Furthermore</kanji>..."" and keeps going. Something about a mustache on a dinosaur makes him kind of a jerk, but he's held in such high <kanji>esteem</kanji> that no one ever interrupts him.<br><br>

- Hint: Imagine this mustachioed triceratops. He probably has a monocle and a fedora too. Every time you think you can talk or leave he says, ""Furthermore"" again. Come on guy, how much do you have to say?"	<reading><jp>しょう</jp></reading>	<jp>なお</jp>	None	しょう	"Why don't you just interrupt this mustache triceratops while he's saying <kanji>furthermore</kanji>? Because he's the <reading>Shou</reading>gun's (<jp>しょう</jp>) pet. If you interrupt him you'll probably be put to death or something. Just let him keep going and hope he runs out of furthermores to talk about.<br><br>

- Hint: ""Furthermore!"" the mustachioed triceratops points at the Shougun, ""He is the best Shougun we'll ever have. And he'll let me talk forever OH OH OH!"""
54	逸	Deviate,Elude	Scooter,Excuse	"<i class=""radical-scooter""></i>,免"	"Jump on a <radical>scooter</radical> to <radical>excuse</radical> yourself from answering a question and you've successfully <kanji>deviate</kanji>d from that nosey person's plan! You've also been able to <kanji>elude</kanji> them pretty well.<br><br>

- Hint: Imagine excusing yourself by scooting away on a scooter. If they want to get your answer, they'll have to chase you."	<reading><jp>いつ</jp></reading>	<jp>そ, はぐ</jp>	None	いつ	"You <kanji>deviate</kanji> from the plan a little too well, and as you're scooting, what you've done <reading>eats</reading> (<jp>いつ</jp>) away at you. You feel guilty for eluding them... <br><br>

- Hint: Welp, it's too late to turn back now. You've already deviated pretty far, and you're not even sure where you are now. You were too busy trying to elude that person that you didn't look where your scooter was taking you."
54	欄	Column,Space	Tree,Gate,East	木,門,東	"You see a bunch of <radical>tree</radical>s lined up outside of the <radical>gate</radical> to the <radical>east</radical> and realize they look like perfect <kanji>column</kanji>s. It seems like a building or a castle should be resting above them.<br><br>

- Hint: Picture these column trees outside the gate to the east. You end up drawing them in the columns of your graph paper because they fit so well."	<reading><jp>らん</jp></reading>	<jp>てすり</jp>	None	らん	"Out of the tree <kanji>column</kanji>s bursts professional wrestler <reading>Ran</reading>dy (<jp>らん</jp>) Savage! ""Oooh I'm talking about columns that I like mmmm oh yeaah. The Macho Man loves columns MMm OOHH YEAAH~!""<br><br>

- Hint: Now draw Randy Savage in the columns on your graph paper. He just seems to fit there now."
54	卸	Wholesale	Noon,Stop,Stamp	午,止,卩	"You should <radical>stop</radical> to buy <radical>stamp</radical>s at <radical>noon</radical> because that's the only time they're being sold at <kanji>wholesale</kanji> price. Everyone's so busy eating and working and being at school, that they miss this awesome deal, but not you. Everyday at noon you stock up on wholesale stamps. Do you send a lot of mail? No, you probably just collect them. But they were cheap, so who cares!<br><br>

- Hint: Imagine yourself stopping at the empty bank at noon, grabbing a handful of wholesale stamps. So many stamps. So few extra charges."	<jp>しゃ</jp>	<reading><jp>おろし, おろ</jp></reading>	None	おろし, おろ	"Oh, one more thing. Going at noon isn't enough, you have to say the password to get them at <kanji>wholesale</kanji> price too. The password is ""<reading>Oh Roshi</reading>"" (<jp>おろし</jp>). Okay, so maybe that's just the name of the guy there, but it always works when I want to get stamps wholesale so you should do it too!<br><br>

- Hint: ""Oh Roshi"" you say carefully as you hand your stamps over at noon. The guy raises an eyebrow at you, but gives you them wholesale! It worked! "
54	冠	Crown,Cap	Forehead,Origin,Measurement	冖,元,寸	"Your <radical>forehead</radical> is the <radical>origin</radical> for the <radical>measurement</radical> for your <kanji>crown</kanji>! If you measure somewhere else on your head for a crown it won't fit.<br><br>

- Hint: Imagine someone putting a tape measure around your forehead and taking careful measurements for your crown. They better not mess up, or you'll have them put to death!"	<reading><jp>かん</jp></reading>	<jp>かんむり</jp>	None	かん	"You want your <kanji>crown</kanji> to be just like Genghis <reading>Khan</reading>'s (<jp>かん</jp>), which was more of a cap. He's your hero though, because he ruled over the most people, so you want yours to match his measurements.<br><br>

- Hint: Why don't you go look up what Genghis Khan's crown/cap looked like. Then try to imagine how it would look atop your head."
54	栽	Planting	Plow,Drunkard	耒,戈	"A <radical>drunkard</radical> gets his hands on a <radical>plow</radical> and starts <kanji>planting</kanji> right away. Drunk people are surprisingly good at planting, especially when they have machines to help them do it.<br><br>

- Hint: Picture a drunk guy laughing and plowing a field and planting seeds. He wouldn't do this if he was sober, but drunk people can't help themselves."	<reading><jp>さい</jp></reading>	None	None	さい	"He keeps <kanji>planting</kanji> and planting... a little too much. You walk over and realize this drunkard isn't just any guy... he's YOUR <reading>CY</reading>BORG (<jp>さい</jp>)!<br><br>

- Hint: Oh my sweet cyborg child! Is this what they've done with you? You're just a drunkard who's only good for planting? Nooooooo!!"
54	荘	Villa	Flowers,Icicle,Samurai	艹,丬,士	"Clearing his <radical>flowers</radical> of <radical>icicle</radical>s, the <radical>samurai</radical> returns home to his <kanji>villa</kanji>.<br><br>

- Hint: Picture the samurai's villa. It's in the countryside and covered in flowers and icicles. Even though it's spring, it's still cold, so all the new flowers are very cold."	<reading><jp>そう, しょう, ちゃん</jp></reading>	<jp>あごそ, ほうき</jp>	None	そう, しょう, ちゃん	"Once the samurai enters the <kanji>villa</kanji>, he lets his <reading>soul</reading> (<jp>そう</jp>) go. He's been fighting for long enough and this villa was always where he wanted to go.<br><br>

- Hint: Picture the samurai sitting in a chair in his beautiful villa and breathing his last breath. His soul slowly floats up and out of his still body and dances around the villa, free."
54	鯨	Whale	Fish,Capital	魚,京	"If you travel to the <radical>fish</radical> <radical>capital</radical>, you'll find the leader of all fish, the mighty <kanji>whale</kanji>! Okay, so a whale isn't technically a fish, but that's why it makes such a good leader. You can usually only find whales hanging around near the capital because they really enjoy ruling over all the other fish. They are the biggest, after all.<br><br>

- Hint: Picture the underwater fish capital. Statues of whales line the fishy streets, and all of the fish bow down to the whale ruler's giant body."	<reading><jp>げい</jp></reading>	<jp>くじら</jp>	None	げい	"The <kanji>whale</kanji> who resides over the capital just happens to be <reading>gay</reading> (<jp>げい</jp>). You only know this because his husband is a man whale too. Actually, now that you think about it, all the whales you've ever met have been gay.<br><br>

- Hint: Picture the gay whale ruler holding whale hands... fins? with his whale husband. They're so cute."
53	啓	Enlighten	Door,Winter,Mouth	戸,夂,口	"If you can find the <radical>door</radical> in <radical>winter</radical> shaped like a <radical>mouth</radical> it will <kanji>enlighten</kanji> you.<br><br>

- Hint: Imagine searching for this special door in the cold wind and snow of winter. The search for enlightenment always has something to do with suffering and searching on your own like this."	<reading><jp>けい</jp></reading>	<jp>さと, ひら</jp>	None	けい	"The door <kanji>enlight</kanji>ened you by opening up and revealing the <reading>ca</reading>ke (<jp>けい</jp>) in its door-mouth. ""Cake is the key to enlightenment, my child. Now eat it from my mouth.""<br><br>

- Hint: All you need to do to attain enlightenment is to eat this cake... out of this mouth. Eh. Maybe enlightenment isn't worth it."
53	帥	Commander	Drop,Bear,Towel	"丶,<i class=""radical-bear""></i>,巾"	"There's a <radical>drop</radical> of <radical>bear</radical> on this <radical>towel</radical>. A true <kanji>commander</kanji> can notice little things like this.<br><br>

- Hint: Imagine a commander carefully looking over everything. They not only notice a drop of something on a towel, but they're able to identify that the drop is a small piece of liquid bear."	<reading><jp>すい</jp></reading>	None	None	すい	"You watch the <kanji>commander</kanji> in all his glory... going back and forth on a <reading>swi</reading>ng (<jp>すい</jp>).<br><br>

- Hint: ""Weeee!"" says the commander."
53	瓜	Melon	Melon	瓜	"The <radical>melon</radical> radical and the <kanji>melon</kanji> kanji are exactly the same! Wahoo!<br><br>

- Hint: Make sure you remember this radical means melon and you'll remember the kanji meaning too!"	<reading><jp>か, け</jp></reading>	<jp>うり</jp>	None	か, け	"What's the best use for a <kanji>melon</kanji>? Not eating it, but running over it in your <reading>ca</reading>r (<jp>か</jp>)! Melons make a nice big splat sound when you drive over them, and that's what you plan to do to every melon you see.<br><br>

- Hint: Imagine hitting the gas pedal in your car as you head for a big melon. Watch it burst into a million pieces as your car makes contact, hurling melon bits all over your windshield. It's a melon firework!"
53	胡	Barbarian	Old,Moon	古,月	"The <radical>old</radical> <radical>moon</radical> (the moon we had before the current moon) was actually just a huge <kanji>barbarian</kanji> floating in the sky.<br><br>

- Hint: Just imagine a huge barbarian (whatever that means to you) floating in the sky, looking down. Some ancient people look up and wave at the old moon barbarian."	<reading><jp>こ, う, ご</jp></reading>	<jp>なんぞ</jp>	<jp>きゅう</jp>	こ, う, ご	"At least, this is the kind of story you told your <reading><jp>子</jp></reading> (<jp>こ</jp>) when they asked you where the moon came from.<br><br>

- Hint: ""You see, my child, the old moon was not like the current moon. It was a giant barbarian in the sky, who would eat children that asked too many questions."""
53	曙	Dawn	Sun,Net,Someone	日,罒,者	"The <radical>sun</radical> is rising and there is a <radical>net</radical> covering <radical>someone</radical>, who's being forced to watch as <kanji>dawn</kanji> appears. They've never seen dawn before, and they didn't want to, but you're making them.<br><br>

- Hint: Picture someone tied down in a net as dawn breaks."	<jp>しょ</jp>	<reading><jp>あけぼの</jp></reading>	None	あけぼの	"The someone who saw <kanji>dawn</kanji> for the first time goes on to become sumo wrestling champ <reading>Akebono</reading> Taro (<jp>あけぼの</jp>). He always gazes at the sunrise at dawn before he wrestles and it fills him with strength.<br><br>

- Hint: Look at Akebono looking at you as you look at dawn breaking."
53	戴	Receive	Cross,Drunkard,Rice Paddy,Together	十,戈,田,共	"A <radical>cross</radical> carrying <radical>drunkard</radical> wants you to go to a <radical>rice paddy</radical> <radical>together</radical> so you can <kanji>receive</kanji> something from them.<br><br>

- Hint: You really don't want to receive whatever it is this drunkard wants to give you, and it's even sketchier that they want you to go to a rice paddy together to do it."	<reading><jp>たい</jp></reading>	<jp>いただ</jp>	None	たい	"Against your better judgement, you decided to go and <kanji>receive</kanji> the thing. You close your eyes, hold out your hands, and feel a silky, light <reading>tie</reading> (<jp>たい</jp>) being placed in them.<br><br>

- Hint: The tie looks harmless enough, but you still receive it skeptically. The drunkard is just holding up his cross and smiling at you. Hmm."
53	徐	Gently,Gentle	Loiter,Surplus	彳,余	"If you <radical>loiter</radical> around a <radical>surplus</radical> of anything, you need to be <kanji>gentle</kanji> and touch everything <kanji>gently</kanji>. <br><br>

- Hint: Unfortunately it's not specific as to what kind of surplus you're loitering around, so you'll need to imagine a surplus of something memorable to you. Then, just imagine loitering around there, being really gentle with everything."	<reading><jp>じょ</jp></reading>	<jp>おもむ</jp>	None	じょ	"You have to be <kanji>gentle</kanji> and handle these things <kanji>gently</kanji> because they belong to <reading>Jo</reading>-Anne (<jp>じょ</jp>). You're loitering around her surplus of (whatever you decided to imagine).<br><br>

- Hint: Imagine Jo-Anne coming back to her surplus, then asking you if you were gentle with the goods. You were, you treated everything very gently."
53	据	Install	Fingers,Flag,Old	扌,尸,古	"You use your <radical>fingers</radical> to take down the <radical>old</radical> <radical>flag</radical> and <kanji>install</kanji> a new one. Flags get old, just like computers and furniture and people. So when one gets too old, you have to get on up there and install a new one in its place.<br><br>

- Hint: Imagine reaching out and grabbing onto the old flag with your fingers. Feel the dirty grime and little holes it's gotten. Now install something new!"	<jp>きょ</jp>	<reading><jp>す</jp></reading>	None	す	"You've decided to <kanji>install</kanji> a <reading>su</reading>it (<jp>す</jp>) where the old flag used to be. I mean, a suit is probably more durable than a flag, am I right? This way you won't have to install flags as often.<br><br>

- Hint: Picture a newly installed suit flying in the air on a pole."
53	虐	Oppress	Tiger,Wolverine	虍,ヨ	"<radical>Tiger</radical>s and <radical>wolverine</radical>s have one big thing in common and it's that the government likes to <kanji>oppress</kanji> them. It doesn't matter if you're the animal or a mutant X-Men hybrid. The government will go out of its way to oppress you if you are one. <br><br>

- Hint: Imagine being a tiger or a wolverine or a tiger-wolverine and being oppressed by the government just because you're different. Imagine being stuck in a cage. Not being allowed to vote. It's awful!"	<reading><jp>ぎゃく</jp></reading>	<jp>しいた</jp>	None	ぎゃく	"Tiger and wolverine people are so <kanji>oppress</kanji>ed that the only thing they're allowed to amuse themselves with is <reading>Gak</reading> (<jp>ぎゃく</jp>). You know, that weird goo they made us play with when we were kids? Well that's not so fun when it's all you have.<br><br>

- Hint: Imagine being a tiger/wolverine girl and being so oppressed that you can only sit in a cage, playing with goopy Gak all day. This blows..."
53	惨	Disaster	Soul,Private,Big,Hair	忄,ム,大,彡	"If you get a <radical>big</radical> <radical>hair</radical> stuck in your <radical>private</radical> <radical>soul</radical> it will be a <kanji>disaster</kanji>! Have you ever gotten a hair in your eye or your mouth that you just couldn't get out? You cough, your eyes water, it's awful! You can't focus on anything until it's gone. Now imagine if a big 'ol hair got stuck in your own private soul!!! Disaster!!!<br><br>

- Hint: This disaster is ruining your life. You can't eat, sleep, all you can do is panic trying to get the hair out."	<reading><jp>さん, ざん</jp></reading>	<jp>みじ, いた, むご</jp>	None	さん, ざん	"This <kanji>disaster</kanji> is so huge that even <reading>San</reading>ta-san (<jp>さん</jp>) left his vacation in <reading>Zan</reading>zibar (<jp>ざん</jp>) to come tell you you're on the naughty list for being such a disaster person. WHAT?! Even you Santa-san?<br><br>

- Hint: Santa-san has forsaken you. Your life is a wreck. This is a total disaster just because of one big hair."
53	諭	Admonish	Say,Death Star	"言,<i class=""radical-death-star""></i>"	"If you try to <radical>say</radical> something to the <radical>Death Star</radical>, it would only <kanji>admonish</kanji> you. It was made to destroy planets, after all, so I don't know why you'd expect it to have anything nice to say. It just admonishes you about everything you've ever done wrong until you can't stop crying.<br><br>

- Hint: Imagine being admonished by the Death Star. It's hovering above you, giant and round, just yelling at you about everything you've ever messed up. It's really awful being yelled at. But the Death Star doing it is particularly scary and embarrassing."	<reading><jp>ゆ</jp></reading>	<jp>さと</jp>	None	ゆ	"Right now you're being <kanji>admonish</kanji>ed about living in a <reading>yu</reading>rt (<jp>ゆ</jp>). The Death Star bellows, ""What, am I too big and safe for you? I'm easy to move too, you know. You're a disgrace! You should be ashamed!""<br><br>

- Hint: Imagine sitting in your yurt, the home you love, but you can still hear the admonishments from the Death Star in your ears. You feel... bad."
53	繊	Fiber,Slender	Thread,Cross,Spikes,Drunkard	"糸,十,<i class=""radical-spikes""></i>,戈"	"A <radical>drunkard</radical> <radical>cross</radical>es <radical>thread</radical> across special <radical>spikes</radical> to separate the <kanji>fiber</kanji>s. The best way to separate the fibers of thread is to get a drunkard to do it. If you're too precise it will just snap. You gotta be loose with it! Just flop them onto the spikes and the fibers will come apart by themselves!<br><br>

- Hint: Imagine a drunkard crossing threads onto spikes and pulling the tiny fibers free. You don't think you could do that. Maybe if you got drunk too..."	<reading><jp>せん</jp></reading>	None	None	せん	"You stare at the <kanji>fiber</kanji>s easily coming apart when you realize that this drunkard seems to have a few extra legs... and hair and a tail? This isn't just a drunk guy, it's a <reading>cen</reading>taur (<jp>せん</jp>). Maybe separating fibers is really a centaur trick, and that's why normal people can't do it...<br><br>

- Hint: Watch the centaur cross the fibers and separate them with his spikes. How strange."
53	披	Expose	Fingers,Skin	扌,皮	"Press your <radical>fingers</radical> in someone's <radical>skin</radical> to <kanji>expose</kanji> what's underneath. This is pretty gross, but sometimes it's more important that you expose the cause of the problem, than avoiding something uncomfortable.<br><br>

- Hint: Close your eyes. Picture someone's arm. Now touch their skin with your fingers and peel it back to expose the muscles and bones underneath."	<reading><jp>ひ</jp></reading>	None	None	ひ	"You <kanji>expose</kanji> a small hole under their skin and <reading>he</reading>at (<jp>ひ</jp>) comes pouring out. Aha! You knew there was something wrong under here. Apparently there's something under this person's skin that's exuding way too much heat.<br><br>

- Hint: Imagine the heat steaming out, like it's coming out of a teapot, not out of somebody's arm skin."
53	緯	Latitude	Thread,Korea	糸,韋	"The <radical>thread</radical> that goes through <radical>Korea</radical> is the <kanji>latitude</kanji> line splitting up North and South Korea.<br><br>

- Hint: Why thread? Back in the old days globes were sewn together with cloth and thread, so there was a literal thread dividing the Koreas!<br><br>

- Hint: Or you can just picture an actual, super long piece of thread going around the entire globe. That works too."	<reading><jp>い</jp></reading>	<jp>ぬき, よこいと</jp>	None	い	"The only way you can see this <kanji>latitude</kanji> line is to ride an <reading>ea</reading>gle (<jp>い</jp>) over it. The line isn't visible from a car, you're too close, and a plane is too high. You have to see it from an eagle's point of view.<br><br>

- Hint: Imagine being an eagle yourself, flying around the entire globe, following the latitude line that splits Korea down the middle."
53	騰	Inflation	Moon,Gladiator,Horse	"月,<i class=""radical-gladiator""></i>,馬"	"While the <radical>moon</radical> is out, a <radical>gladiator</radical> is riding a <radical>horse</radical>, yelling about <kanji>inflation</kanji>. No one would listen to him during the day, so he waited for the moon to rise so he could complain about prices doing the same.<br><br>

- Hint: Picture the gladiator riding his horse in the light of the moon yelling, ""Do you have any idea how important it is to increase the average pay rate to account for inflation? All of us gladiators are going to be unable to pay the bills soon because inflation isn't being taken into account! You'll suffer too! Listen to me!"""	<reading><jp>とう</jp></reading>	<jp>あが, のぼ</jp>	None	とう	"<kanji>Inflation</kanji> rises the most in <reading><jp>とう</jp></reading>, and the gladiator knows that because that's where most of them live and fight (and die).<br><br>

- Hint: Imagine if you were in this gladiator's place. In five years, you wouldn't be able to afford to eat thanks to the bosses in <jp>とうきょう</jp> refusing to adjust for inflation. Back in my day, onigiri only cost FIFteen yen!"
53	丹	Rust Colored,Red,Sincerity 	Boat	舟	"This is a <radical>boat</radical>, but it's missing some pieces. That's because it's really rusty, so parts are falling off of it and it looks <kanji>rust colored</kanji>. In ancient Chinese literature, this rusty red color represented <kanji>sincerity</kanji>, and you'll often see this kanji take that meaning in jukugo words. <br><br>

- Hint: Picture this broken, rust colored boat. It's a reddish-brown color and it's definitely missing some important pieces."	<reading><jp>たん</jp></reading>	<jp>に</jp>	None	たん	"The <kanji>rust colored</kanji> boat has inspired you, so you sit down next to it in the sun and <reading>tan</reading> (<jp>たん</jp>). You want to be the exact same rust color as the boat, and in a few hours you're sure you'll match.<br><br>

- Hint: Watch your skin slowly change as you tan to match the rust colored boat. Feel your skin in the sun. This may not be good for your health, but it's great for fashion!"
53	稿	Draft	Grain,Tall	禾,高	"When what you're writing is as <radical>tall</radical> as the <radical>grain</radical>s growing outside, you know you're done with your first <kanji>draft</kanji>. Some teachers want papers to be a certain number of words or pages, but that's silly. You should measure your draft in grains!<br><br>

- Hint: Imagine holding your draft up outside in a field of grains. You're a couple leaves short. Time to get back to the drawing board."	<reading><jp>こう</jp></reading>	<jp>したがき, わら</jp>	None	こう	"Who asked you to write such a tall <kanji>draft</kanji> in the first place? Emperor <reading><jp>こう</jp></reading>, who wants you to draft up the world's largest book about how great of an emperor he is.<br><br>

- Hint: Now <jp>こういち</jp> is out there measuring your draft against the tall grain plants. You better hope it's long enough, because if it isn't, Emperor <jp>こういち</jp>'s probably going to execute you. "
53	随	All	Building,Have,Scooter	"阝,有,<i class=""radical-scooter""></i>"	"How many <radical>building</radical>s <radical>have</radical> <radical>scooter</radical>s? <kanji>All</kanji> of them!<br><br>

- Hint: All buildings have at least one scooter. It could be out front, on the roof, in the basement. But all of them have scooters and someone who likes to ride them instead of using a car or a bike."	<reading><jp>ずい</jp></reading>	<jp>したが, まにま</jp>	None	ずい	"<kanji>All</kanji> of these scooters have a specific sound they make as they burst out of the buildings: <reading>zuwee</reading> (<jp>ずい</jp>).<br><br>

- Hint: Imagine the sound of the scooter's tiny engine: zuwee zuwee zu zu zuwee. All of them do this, which is why you hate them."
52	隼	Falcon	Turkey,Cross	隹,十	"If you tie a <radical>cross</radical> to a <radical>turkey</radical> you can trick everyone into thinking it's a <kanji>falcon</kanji>. The cross will stretch its wings out just enough for it to stop looking so fat and turkey like, into a super cool bird of prey.<br><br>

- Hint: Imagine tying a cross to this turkey and see it transform into an elegant falcon. Majestic."	<jp>しゅん, じゅん</jp>	<reading><jp>はやぶさ</jp></reading>	None	はやぶさ	"You decide to name this new <kanji>falcon</kanji> after your favorite falcon-like ninja. Ryu <reading>Hayabusa</reading> (<jp>はやぶさ</jp>) from Ninja Gaiden! Picture your fat turkey falcon and Ryu Hayabusa teaming up Banjo and Kazooey style. Yeah, that's the dream right there.<br><br>

- Hint: Picture your falcon Hayabusa and the real... ok fake.. Hayabusa running around together and kicking butt."
52	慢	Ridicule,Laziness	Soul,Sun,Net,Stool	忄,日,罒,又	"If your <radical>soul</radical> is acting like the <radical>sun</radical> trapped in a <radical>net</radical> sitting on a <radical>stool</radical>, then people will <kanji>ridicule</kanji> you for your <kanji>laziness</kanji>. You're just sitting there, trapped and not moving.<br><br>

- Hint: Your soul just doesn't want to move or do anything though... and that may look like laziness, but you can't help it. You wish your friends and family wouldn't ridicule you. You're going through enough, internally."	<reading><jp>まん</jp></reading>	None	None	まん	"When people <kanji>ridicule</kanji> you, when you can't stop the <kanji>laziness</kanji>, you read <reading>man</reading>ga (<jp>まん</jp>). Manga helps you feel better about the mean things people say. Manga helps you feel like you're doing something, and that you aren't just a lazy person.<br><br>

- Hint: Picture yourself reading manga and watch as the people who ridicule you and call you lazy fade away into the background. You're going to be okay."
