Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
15	区	District,Ward	Cage,Treasure	匚,メ	"This <radical>cage</radical> with <radical>treasure</radical> in it is actually a map of the <kanji>district</kanji> the treasure is in.<br><br>

- Hint: Picture a big pirate map, and on it are a bunch of these markers for the districts where you can find the treasures you've been searching for."	<reading><jp>く</jp></reading>	None	None	く	"There is one <kanji>district</kanji> you're interested in, and that's the <reading>coo</reading>kie (<jp>く</jp>) district.<br><br>

- Hint: The treasure of the cookie district is cookies, which you want. And to be fair, even if you weren't a pirate, you'd probably want those cookies."
15	列	Row	Yakuza,Knife	歹,刂	"Take your <radical>yakuza</radical> <radical>knife</radical> and put it in a <kanji>row</kanji> with the others.<br><br>

- Hint: You have a yakuza knife. There are a bunch there, all in a row, so you follow suit by putting yours in the row too."	<reading><jp>れつ</jp></reading>	None	None	れつ	"Should we put them in a <kanji>row</kanji>? <reading>Let's</reading> (<jp>れつ</jp>) put them in a row!<br><br>

- Hint: Imagine a bunch of yakuza being enthusiastic about putting their knives in a row. They all say together ""Ret's do it!"""
15	計	Measure,Measurement	Say,Cross	言,十	"If you want to <radical>say</radical> how big a <radical>cross</radical> is, you have to <kanji>measure</kanji> it. You can't say the size of something without measuring it first.<br><br>

- Hint: Imagine trying to use your hands to show the size of this cross, but the other person shakes their head and says, ""Use your words!"" Ugh, okay, you'll have to measure it then."	<reading><jp>けい</jp></reading>	<jp>はか</jp>	None	けい	"You need to <kanji>measure</kanji> this cross but all you have is a <reading>ca</reading>ke (<jp>けい</jp>). Good enough! I'm sure all cakes are exactly the same size, so they're a reliable unit of measure.<br><br>

- Hint: ""This cross measures two cakes wide and three cakes long,"" you say."
15	晴	Clear Up	Sun,Blue	日,青	"The <radical>sun</radical> is out, the sky is <radical>blue</radical>, things have begun to <kanji>clear up</kanji>!<br><br>

- Hint: Look into the blue sky and imagine the clouds parting as the weather clears up and you can see the sun. Gorgeous! The beauty is so great you have to squint."	<jp>せい</jp>	<reading><jp>は</jp></reading>	None	は	"Now that it's starting to <kanji>clear up</kanji> you can't help but laugh. ""<reading>Ha</reading> (<jp>は</jp>)! Ha ha ha!"" you laugh up into the sky. The sun feels great on your face, making you feel lively! And that blue sky ain't too shabby either.<br><br>

- Hint: Say the ""ha ha ha"" part out loud while you imagine the weather clearing up. It'll help you to remember the reading of this kanji."
15	昼	Noon	Shrimp,Sun,Ground	尺,日,一	"The <radical>sun</radical> rises from the <radical>ground</radical>, and on top of it is a giant <radical>shrimp</radical>. It doesn't do anything except for every day right at <kanji>noon</kanji>, when it tells you the time. ""Hey guyz, it's <kanji>noon</kanji>, mmk?""<br><br>

- Hint: Really try to imagine this giant shrimp on the sun as a normal thing that happens, without fail, every day. The shrimp also tells the time right at noon, every day (so important you stress remembering that it's noon, not some other time). Maybe you could have him sing a ""noon song"" in your imagination as well."	<jp>ちゅう</jp>	<reading><jp>ひる</jp></reading>	None	ひる	"At <kanji>noon</kanji>, the shrimp also puts on its high <reading>heel</reading>s (<jp>ひる</jp>) to get ready for the evening, where it wants to make sure it looks good for the other shrimp he/she meets later on.<br><br>

- Hint: Right after the shrimp's announcement, imagine it struggling to put on heels, while sitting on the sun. This shrimp is almost bigger than the sun, actually, so all its struggles with its heels are easy to see."
14	雰	Atmosphere	Rain,Part	雨,分	"<radical>Part</radical> <radical>rain</radical>, part other stuff. I imagine this is what people thought the <kanji>atmosphere</kanji> was made out of thousands of years ago.<br><br>

- Hint: Imagine looking up into the sky, trying to figure out what the atmosphere up there is made out of. Your only lead: It's raining, a lot. So, the atmosphere must be partly made of rain, and it's just falling down."	<reading><jp>ふん</jp></reading>	None	None	ふん	"The reading for this kanji is actually the same as <jp>分</jp>s. One trick about complicated kanji is they often take the reading of one of the pieces that they're made from. In this case it's <jp>分</jp>, which is cool.<br><br>

- Hint: Also, studying the <kanji>atmosphere</kanji> is a ton of <reading>fun</reading> (<jp>ふん</jp>), if you're into that sort of thing."
33	諸	Various	Say,Someone	言,者	"They <radical>say</radical> <radical>someone</radical> with <kanji>various</kanji> talents is important. Various talents can include speaking various languages so if you are someone who knows various languages you can say things that various peoples will comprehend.<br><br>

- Hint: You are someone who can say things in various languages. Speak some of these various languages now. You are someone who is good at saying things. Nice job."	<reading><jp>しょ</jp></reading>	<jp>もろ</jp>	None	しょ	"You’re so good at speaking <kanji>various</kanji> languages that you decide to put on a <reading>sho</reading>w (<jp>しょ</jp>). At the show, you say a lot of things in various languages and everyone is impressed.<br><br>

- Hint: Imagine yourself at this show. The spotlight is on and all eyes are watching. You feel kind of nervous, but you speak the various languages with ease."
33	蒸	Steam	Flowers,Coral,Boil	"艹,<i class=""radical-coral""></i>,灬"	"If you take the <radical>flowers</radical> off some <radical>coral</radical> and <radical>boil</radical> them, <kanji>steam</kanji> comes out.<br><br>

- Hint: Steam comes out of the coral flowers because they hold a lot of water. They're flowers, but they're coral flowers, so they came from the ocean. Of course there's water in them, and if you boil that water steam will come out."	<reading><jp>じょう</jp></reading>	<jp>む</jp>	None	じょう	"As you watch the <kanji>steam</kanji> coming off the coral flowers, someone appears behind you. It is <reading>Jou</reading>rm (<jp>じょう</jp>), the big farmhand. ""Are you steaming coral?"" he asks. ""Smelled it a mile away. I love crunching me some coral.""<br><br>

- Hint: It's weird that Jourm is so sensitive to the smell of steaming coral. He's lived as a farmhand nowhere near the sea all his life... at least that's what he told you. And now he's in your house breathing in the steam really deeply with his nose practically in the pot."
33	肺	Lung	Moon,City	月,市	"There is a <radical>moon</radical> and a <radical>city</radical> inside your <kanji>lung</kanji>. Inside of your lung there is a city and above that city lies a moon. It’s a pretty sight, but also very strange. Moons and cities don’t usually reside inside lungs.<br><br>

- Hint: Imagine having a moon and a city inside your lung. Feel their presence as you breathe in and breathe out. Also, <jp>月</jp> often refers to internal organs as well, so remember that when you see this kanji."	<reading><jp>はい</jp></reading>	None	None	はい	"Having a moon and city inside your <kanji>lung</kanji> inspires you to write a <reading>hai</reading>ku (<jp>はい</jp>). Perhaps the city and moon are just metaphorical. Either way, a haiku is the best way to go about things here.<br><br>

- Hint: The city and moon
Inside my lung, forgotten.
Where is the answer?<br><br>

- Hint: Or just think of your own haiku. Be creative!"
33	納	Supply	Thread,Inside	糸,内	"The <radical>thread</radical> you have <radical>inside</radical> is your whole <kanji>supply</kanji>. When you're outside sewing and you run out, you just go inside, look through your supply, and pick a new one.<br><br>

- Hint: Go inside your house or shed, it doesn't matter where, and look happily at your thread supply. You have thread in all sizes, shapes, and especially colors."	<reading><jp>のう</jp></reading>	<jp>おさ, なっ</jp>	None	のう	"You have this <kanji>supply</kanji> because <reading>No</reading>stradamus (<jp>のう</jp>) had a prediction, saying you would. And that if you didn't keep a good supply of thread inside, you'd run out.<br><br>

- Hint: Nostradamus says you should have a large supply of everything you use regularly. Thread, water, canned foods. You can't see the future, but he can, and if he's telling you to stock up on your inside supplies I think you should listen."
33	漠	Desert,Vague	Tsunami,Greenhouse	氵,莫	"A <radical>tsunami</radical> hits the <radical>greenhouse</radical>, destroying the last remaining plant life in the area. The tsunami recedes, and there is nothing but sand, and the lands become a <kanji>desert</kanji>.<br><br>

- Hint: The greenhouse was your only hope in turning the desert into a green forest. Now it's all washed away by salt water, meaning nothing will grow anyways. Feel disappointed about this."	<reading><jp>ばく</jp></reading>	None	None	ばく	"See the sun come up over the <kanji>desert</kanji>, then go <reading>back</reading> (<jp>ばく</jp>) down. Up, back down, back up, back down. You stand here for days watching because you're so depressed. Stop being so <kanji>vague</kanji> in your approach, sun! You’re weirding everyone out!<br><br>

- Hint: Up, back down, back up, back down. Move your head up and down to keep up with the sun’s movements. Will it ever rise like normal?"
33	熟	Ripen	Sock,Circle,Boil	享,丸,灬	"You lay your <radical>sock</radical> in a little <radical>circle</radical> and <radical>boil</radical> it so it will <kanji>ripen</kanji>.<br><br>

- Hint: You don't want to clean the sock, you want all of those nasty foot and shoe juices to ripen into the sock. It's like how the longer you let an apple ripen, the worse it smells and tastes, after a while."	<reading><jp>じゅく</jp></reading>	<jp>う</jp>	None	じゅく	"You take your <kanji>ripen</kanji>ed sock, and throw it at your worst enemy! But they <reading>juke</reading> (<jp>じゅく</jp>) out of the way, and throw a ripened pair of socks at you! You manage to juke too, but they're already preparing what looks like some very ripe underpants.<br><br>

- Hint: Ahhh! Juke for your life, or you'll end up smelling like some ripened stuff I can't even mention!!"
33	灰	Ashes	Cliff,Fire	厂,火	"On a <radical>cliff</radical>, a <radical>fire</radical> burns to <kanji>ashes</kanji>. The ashes then blow off the cliff, and follow the wind wherever it may go.<br><br>

- Hint: See the light from the fire as the ashes fly off the cliff. The wind carries some of the ashes over to you. Feel the ashes as they strike your face and wipe the black ash with your hands."	<jp>かい</jp>	<reading><jp>はい</jp></reading>	None	はい	"The <kanji>ashes</kanji> inspire you to write a <reading>hai</reading>ku (<jp>はい</jp>). Using the ashes you write a haiku on a rock for everyone to enjoy.<br><br>

- Hint: Ashes on my face. Falling from the cliff of fire. Gives my life meaning. Or just come up with your own haiku. Whatever works for you."
33	暮	Livelihood	Greenhouse,Sun	莫,日	"A <radical>greenhouse</radical> is already really good when it comes to a plant's livelihood. But add the <radical>sun</radical> into that equation and you have something really great for the plants. Their <kanji>livelihood</kanji> will be awesome, now!<br><br>

- Hint: Just feel happy that your plants have such a nice livelihood now that the sun is out. They look so healthy and fresh!"	<reading><jp>ぼ</jp></reading>	<jp>く</jp>	None	ぼ	"From out of nowhere, <reading>Bo</reading>bo (<jp>ぼ</jp>) the notorious clown thief starts picking the plants, ending their <kanji>livelihood</kanji>. Bobo needs the flowers for his clown acts, so he uses the livelihood of the flowers to support his own livelihood.<br><br>

- Hint: Look at Bobo do what he needs to do to maintain his own livelihood. Hear the flowers screaming as they are plucked from their homes."
33	操	Manipulate,Chastity	Fingers,Syrup	扌,喿	"If someone has their <radical>fingers</radical> in your <radical>syrup</radical>, it's just another way of saying they <kanji>manipulate</kanji>d you. Cause only slimy people manipulate other people, so their fingers are slimy and sticky because they're covered in your syrup from mucking up your life.<br><br>

This also has another meaning: <kanji>chastity</kanji>. Just imagine if someone wanted you to keep your chastity and they called s.e.x. when someone ""puts their fingers in your syrup."" That would be pretty effective, right? Cause it's like, super gross.<br><br>

- Hint: ""Ah golly gee wiz, he sure got his fingers all up in my syrup again, dagnabbit."" You know, this saying we say all the time when someone manipulates us into doing something."	<reading><jp>そう</jp></reading>	<jp>あやつ, みさお</jp>	None	そう	"If you want to <kanji>manipulate</kanji> someone else it's going to have a permanent effect on your <reading>sou</reading>l (<jp>そう</jp>). Being manipulative isn't cool. And your soul will suffer forever for it.<br><br>

- Hint: What happens to your soul, you ask? It gets covered in syrup. That's probably where the syrup fingers phrase came from in the first place."
33	宣	Proclaim	Roof,Ground,Dawn	宀,一,旦	"Someone climbs onto the <radical>roof</radical> from the <radical>ground</radical> when <radical>dawn</radical> comes to <kanji>proclaim</kanji> that a new day has begun! They proclaim this at the top of their lungs!<br><br>

- Hint: Picture a shadowy shape on top of the roof, proclaiming to the entire town that the new day is here! It's come! And it's also time to get up."	<reading><jp>せん</jp></reading>	<jp>のたま</jp>	None	せん	"The thing that climbs up on the roof to <kanji>proclaim</kanji> that the new day is here is a <reading>cen</reading>taur (<jp>せん</jp>). Ohoho, did you think I was going to say it was a rooster? Wrong! Centaurs are taller than humans and roosters, so when they climb onto the roof with their horse legs they can see dawn starting before anyone else.<br><br>

- Hint: Picture that shadow on the roof, proclaiming it's a new day, but this time make sure you picture the outline of this centaur. He has a human top half and a horse bottom half. And he's yelling down at you, ""HEY THE SUN IS UP IT'S DAWN GET OUT OF BED!"""
4	宝	Treasure	Roof,King,Drop	宀,王,丶	"Under his <radical>roof</radical>, the <radical>king</radical> stares into a <radical>drop</radical> of water containing his greatest <kanji>treasure</kanji>. Just kidding, the king has way more treasure than that. The drop of water is just reflecting what's around him: mounds and mounds of treasure, stacked all the way up to the roof.<br><br>

- Hint: Picture the treasure reflected in the drop of water. It's marvelous!"	<reading><jp>ほう</jp></reading>	<jp>たから</jp>	None	ほう	"All of this <kanji>treasure</kanji> is kept in the king's <reading>ho</reading>me (<jp>ほう</jp>). He can't let other people see how much treasure he has, or they'll get mad, or worse(!) ask him to share some with his people. Yuck. The treasure stays at home.<br><br>

- Hint: Picture his home from the outside. It looks like a normal, small castle. But then you walk in and it's a treasure trove of... well, treasure!"
33	筋	Muscle,Tendon	Bamboo,Moon,Power	竹,月,力	"This <radical>bamboo</radical> absorbed the <radical>moon</radical>'s <radical>power</radical>, and you want that power in your body, so you surgically insert them into your body to replace your <kanji>muscle</kanji>s and <kanji>tendon</kanji>s.<br><br>

- Hint: Picture your new bamboo muscles glowing under your skin with the moon's power. You flex and feel the power coursing through you!"	<reading><jp>きん</jp></reading>	<jp>すじ</jp>	None	きん	"Your special <kanji>muscle</kanji>s and <kanji>tendon</kanji>s have become famous and the <reading>Kin</reading>g (<jp>きん</jp>) of England has requested that you appear in his court! It looks like he wants you to teach his barber surgeons how you got your new muscles.<br><br>

- Hint: Imagine standing before the King, explaining in detail how you cut yourself open and replaced your weak human meat with the special muscles you have now. He's staring intently at you, but more so at your shining body than your mouth as you talk."
33	誌	Magazine	Say,Samurai,Heart	言,士,心	"To <radical>say</radical> what's in a <radical>samurai</radical>'s <radical>heart</radical> you start a <kanji>magazine</kanji>. You go around writing about and interviewing all the samurai so you can share what they say to everyone who wants to read!<br><br>

- Hint: Why hadn't anyone thought of making a samurai magazine before?!"	<reading><jp>し</jp></reading>	None	None	し	"Unfortunately, your <kanji>magazine</kanji> helps the <reading>shee</reading>p (<jp>し</jp>) samurai find other samurai... and kill them. None of the samurai want to share their feelings with your magazine anymore, oh no!<br><br>

- Hint: The sheep samurai is ruining your magazine! Maybe you should start a new magazine called, ""All the places the sheep samurai will be, so stay away!"" to make up for all the damage you've caused."
32	訳	Translation,Reason	Say,Shrimp	言,尺	"They <radical>say</radical> a <radical>shrimp</radical> who is bad with <kanji>translation</kanji> has no <kanji>reason</kanji> to live. Most shrimp make a living with their translation skills. They are the translators of the ocean. If they don’t know how to say something in all the languages of the sea, they have no reason to live. They might as well be dead.<br><br>

- Hint: Imagine this one shrimp who is bad at translation. He’s trying to find a reason to live, but he’s having trouble. Look at him all alone, being shunned by the other shrimp."	<reading><jp>やく</jp></reading>	<jp>わけ</jp>	None	やく	"The <kanji>translation</kanji> this shrimp failed to make was for the word “<reading>yak</reading>” (<jp>やく</jp>). The shrimp found no <kanji>reason</kanji> to translate yak because there are no yak in the sea and then the shrimp just started questioning everything in his life and fell apart.<br><br>

- Hint: The translation of the word yak was the reason this shrimp fell into despair and gave up the translation profession. Now everyone hates him. See this poor shrimp being harassed by others while they shout at him, “Yak! Yak! Yak!”"
32	欲	Want	Valley,Lack	谷,欠	"In the <radical>valley</radical> you feel a <radical>lack</radical> of <kanji>want</kanji>. You want for nothing in this valley. It is the valley of plenty.<br><br>

- Hint: Think of how much you want to be in this valley. They have everything in there. You lack nothing. You want for nothing. Man, you wanna be in that valley so badly."	<reading><jp>よく</jp></reading>	<jp>ほ</jp>	None	よく	"Once you get to the valley, you <kanji>want</kanji> some protein. Egg <reading>yolk</reading> (<jp>よく</jp>) falls from the sky! It’s a miracle! You wanted protein, and egg yolk was presented. It falls right into your open mouth.<br><br>

- Hint: This was the yolk you wanted. Feel it slosh into your mouth from the sky. Taste the yolk on your tongue before swallowing it. Mmm, egg yolk."
32	厳	Strict	Grass,Cliff,Elf,Winter	"<i class=""radical-grass""></i>,厂,<i class=""radical-elf""></i>,夂"	"If you see a <radical>grass</radical>y <radical>cliff</radical> with an <radical>elf</radical> under it in <radical>winter</radical>, it's because their parents are so <kanji>strict</kanji>. When elf kids misbehave they're supposed to go stand under grassy cliffs to think about what they've done.<br><br>

- Hint: Only really, really strict parents would make their kids do that in the middle of winter! It's cold!"	<reading><jp>げん, ごん</jp></reading>	<jp>きび, おごそ</jp>	None	げん, ごん	"One of the <kanji>strict</kanji> parents of this elf kid is... <reading>Gen</reading>ji (<jp>げん</jp>)?! Looks like he had another illegitimate kid... this time with an elf.<br><br>

- Hint: Oh Genji, if only you were as strict about using protection as you were on your elf child."
32	卵	Egg	Pool	勺	"Two <radical>pool</radical>s, both altered and not quite like a pool you’ve seen before are put together and flipped around – this is an <kanji>egg</kanji>. One pool is the egg white, the other pool is the egg yolk. They’re different, but similar.<br><br>

- Hint: Separate the two pools from one another. Now the pools look like the kanji. The kanji is one white pool and one yellow pool. Neat, huh?"	<jp>らん</jp>	<reading><jp>たまご</jp></reading>	None	たまご	"You remember <reading>Tamago</reading>tchi (<jp>たまご</jp>), right? Well, Tamagotchi is an <kanji>egg</kanji>, and the toy looks like an egg, so it’s pretty easy to remember that tamago means egg.<br><br>

- Hint: Just think Tamagotchi whenever you see this kanji. Tamagotchi = tamago = egg. Easy!"
32	党	Party,Group	Viking,Older Brother	"<i class=""radical-viking""></i>,兄"	"A <radical>Viking</radical> and his <radical>older brother</radical> join a <kanji>party</kanji>. They can raid and pillage better in a <kanji>group</kanji> like this, so it makes sense that the Viking and his older brother would join a group with other Vikings.<br><br>

- Hint: Look at this big group that contains the Viking and his older brother. Hear them shouting as a group and imagine their Viking battle cry."	<reading><jp>とう</jp></reading>	None	None	とう	"This <kanji>party</kanji> has decided to raid <reading><jp>とう</jp></reading>. It’s a large undertaking, but they have a large group of Vikings on the job. <jp>とうきょう</jp> doesn’t stand a chance.<br><br>

- Hint: Imagine this group of Vikings rampaging through <jp>とうきょう</jp>. See all the Japanese people running away and screaming as the group of Vikings comes busting in, swinging their axes and shouting loudly."
32	飼	Domesticate	Eat,Director	食,司	"You <radical>eat</radical> part of a <radical>director</radical> to <kanji>domesticate</kanji> him. This director has been going around kicking cameramen and punching actors and it’s really ruining his reputation. You need to domesticate him. The only way to do this is to shock him into submission. His ego is so big from two blockbusters that you have to eat part of him to get him to calm down.<br><br>

- Hint: Which part of the director did you choose to eat in order to domesticate him? Think about eating that part of the director and imagine its taste in your mouth as you chew. Eww."	<jp>し</jp>	<reading><jp>か</jp></reading>	None	か	"While you did succeed in your attempt to <kanji>domesticate</kanji> the director, he is now bleeding profusely from the bite wound. All over the script! You gotta get your <reading>ca</reading>r (<jp>か</jp>) and drive him to the hospital like right away. Get to the car! Hurry!<br><br>

- Hint: You’re proud that you managed to domesticate the director, but now you feel kind of bad for having injured him. Okay, you really just feel bad because he’s probably going to sue you and he definitely has a lot of money. Oh, and he’s bleeding all over your car."
32	銭	Coin	Gold,Bar	"金,<i class=""radical-bar""></i>"	"A <radical>gold</radical> <radical>bar</radical> can be turned into a <kanji>coin</kanji>. Well, more than one coin, probably. But you know for sure that you can make at least one coin out of this gold bar.<br><br>

- Hint: Imagine taking this gold bar and punching a coin out of it. Imagine yourself pulling a lever to press a coin out of the gold bar. Feel the lever going down as you hear the sound of a gold coin being punched out."	<reading><jp>せん</jp></reading>	<jp>ぜに</jp>	None	せん	"You need this <kanji>coin</kanji> to give to a <reading>cen</reading>taur (<jp>せん</jp>). The centaur is your bodyguard and he only accepts gold coins as payment.<br><br>

- Hint: Imagine paying this centaur with your gold coin. Hear the centaur thank you in his gruff voice before he gallops away."
32	複	Duplicate	Spirit,Black Hole	ネ,复	"Put a <radical>spirit</radical> in a <radical>black hole</radical> and a <kanji>duplicate</kanji> comes out. The duplicate looks exactly like the original spirit that went in. How strange.<br><br>

- Hint: Examine the duplicate spirit. Same ghosty body. Same ghosty glow. A perfect copy."	<reading><jp>ふく</jp></reading>	None	None	ふく	"Suddenly the <kanji>duplicate</kanji> spirit starts yelling, ""Why did you throw me into that black hole?! <reading>F***</reading> (<jp>ふく</jp>) you!""<br><br>

- Hint: You feel pretty bad now. The duplicate spirit seems to have decided to haunt you, and it's muttering ""F*** you, f*** you,"" over and over in your ear."
32	衛	Defense	Go,Korea	行,韋	"If you want to <radical>go</radical> to <radical>Korea</radical> you'll need a good <kanji>defense</kanji>.<br><br>

- Hint: Things in Korea haven't been on the safest side lately, so make sure you have some ways to defend yourself before you go."	<reading><jp>えい</jp></reading>	None	None	えい	"You need a good <kanji>defense</kanji> to go to Korea, so you fill your pockets with <reading>a</reading>corns (<jp>えい</jp>). When you get to Korea you plant them all around yourself. In no time you'll have a strong tree defense, keeping you safe.<br><br>

- Hint: Okay, so maybe this defense strategy will take a while, but you aren't rich and acorns are on the ground for free. Don't judge!"
32	績	Exploits	Thread,Blame	糸,責	"Taking a piece of <radical>thread</radical> you <radical>blame</radical> the <kanji>exploits</kanji> of your past on poor judgment. You tie this thread around your finger to remind you of all the exploits you accomplished in your day. Most of them weren’t actually on purpose, so you blame them on poor judgment and accident.<br><br>

- Hint: Think up what exploits you accomplished. What sort of things might you have done, but not quite on purpose? Think about how it feels to be exalted for such exploits that were but mere accidents."	<reading><jp>せき</jp></reading>	None	None	せき	"One of your <kanji>exploits</kanji> was when you got dressed in the dark and were wearing funny clothes and everyone thought that it was <reading>sexy</reading> (<jp>せき</jp>). The newspapers and fashion agencies couldn’t get enough of your sexy style.<br><br>

- Hint: Imagine setting this sexy fashion trend on accident. Imagine what you were wearing when you got dressed in the dark. Probably a pretty strange, mismatched outfit."
32	眼	Eyeball	Eye,Root	目,艮	"The <radical>eye</radical>'s <radical>root</radical> is the <kanji>eyeball</kanji>.<br><br>

- Hint: Go ahead and feel your eyeballs moving around in your head. Your eyes aren't just the part on the surface, they're the whole balls in there, attached at the root."	<reading><jp>がん</jp></reading>	<jp>め</jp>	None	がん	"You know who has some pretty good <kanji>eyeball</kanji>s? <reading>Gan</reading>dhi (<jp>がん</jp>). Gandhi used his eyes to see the oppression around him and decided to do something about it. But it's all thanks to his eyeballs.<br><br>

- Hint: Look at Gandhi’s eyeball with your eyeball. It's pretty remarkable."
32	永	Eternity	Eternity	永	"The <radical>eternity</radical> radical and the <kanji>eternity</kanji> kanji are the same!<br><br>

- Hint: Know your radicals, yo!"	<reading><jp>えい</jp></reading>	None	None	えい	"How long is an <kanji>eternity</kanji>? Just look at this little <reading>a</reading>corn (<jp>えい</jp>) and ask. The acorn starts small but it grows into a huge tree and can live for all eternity by dropping more acorns to create more trees. Its acorn line will live on forever!<br><br>

- Hint: It's the miracle of eternal life!"
32	恩	Kindness	Mouth,Big,Heart	口,大,心	"If you have a <radical>big</radical> <radical>mouth</radical> but a good <radical>heart</radical>, people will recognize your <kanji>kindness</kanji>. Even if you blabber on with your big mouth, as long as everyone knows that your heart is filled with kindness, they will love and accept you.<br><br>

- Hint: Share your kindness with the world. Use your big mouth to let people know what you’re doing. “I’M TAKING OUT THE TRASH AND NOBODY EVEN ASKED ME!” Y’know, that sort of thing. Go ahead and say that out loud a few times."	<reading><jp>おん</jp></reading>	None	None	おん	"To further show your <kanji>kindness</kanji>, you chop up some <reading>on</reading>ions (<jp>おん</jp>) for a friend who always cries when they chop onions. The onions make you cry too, so it’s a nice act of kindness that you’re toughing it out for your pal.<br><br>

- Hint: Imagine chopping up these onions. Smell the onion smell in the air as your eyes begin to sting from the onions. Your friend had better appreciate this kindness."
32	志	Intention	Samurai,Heart	士,心	"If you can understand a <radical>samurai</radical>'s <radical>heart</radical>, you'll discover their true <kanji>intention</kanji>s.<br><br>

- Hint: If you're facing down a samurai, it's pretty important for you to be able to understand their intentions. Not all samurai are good, you know."	<reading><jp>し</jp></reading>	<jp>こころざし</jp>	None	し	"You try to read the <kanji>intention</kanji>s of the samurai in front of you and they're dark, evil, scary. Oh no! These are the intentions of the <reading>shee</reading>p (<jp>し</jp>) samurai!<br><br>

- Hint: The sheep samurai only has violent intentions for other samurai and sheep. Its heart is dark and surprisingly easy to read."
32	迎	Welcome	Scooter,Cat Pirate	"<i class=""radical-scooter""></i>,卬"	"In its <radical>scooter</radical>, a <radical>cat pirate</radical> scoots up to <kanji>welcome</kanji> you!<br><br>

- Hint: ""Nya! Welcome to my ship, grab a scooter and scoot on up here, we're about to start the welcome ceremonya!"""	<reading><jp>げい</jp></reading>	<jp>むか</jp>	None	げい	"The cat pirate then launches into a speech about how they <kanji>welcome</kanji> all kinds of people. Especially <reading>gay</reading> (<jp>げい</jp>) people. He puts a certain emphasis on gay, so you figure that the cat pirate either thinks you're gay or wants you to be.<br><br>

- Hint: You're really happy this cat pirate welcomes gay people aboard. Whether that's because you're gay or just because you're a baseline decent human being is up to you.<br><br>

- Hint: Also if you aren't the kind of person who would welcome gay people onto your cat pirate ship, you should just leave nyaow."
32	序	Preface	Canopy,Beforehand	广,予	"If the <radical>canopy</radical> comes <radical>beforehand</radical>, it's a <kanji>preface</kanji> for the rest of the canopy.<br><br>

- Hint: Although not necessarily a book preface, you can imagine a book made out of canvas pages. The canvas pages that came beforehand (i.e. in the beginning, before the book started) is the preface."	<reading><jp>じょ</jp></reading>	<jp>つい, ついで</jp>	None	じょ	"You read the <kanji>preface</kanji>. It just goes on and on and on about <reading>Jo</reading>-Anne (<jp>じょ</jp>), a short lady the author loves very much.<br><br>

- Hint: Actually imagine reading through the preface of your favorite book. Except, there's a preface that just goes into great detail about Jo-Anne and doesn't seem related at all to the book."
28	綺	Beautiful	Thread,Odd	糸,奇	"This <radical>thread</radical> is <radical>odd</radical>, but that's what makes it <kanji>beautiful</kanji>. It's a little frayed, it's a little miscolored, but that's what makes it appealing to you.<br><br>

- Hint: If something is a bit odd, it's usually beautiful in its own way, just like this beautiful thread."	<reading><jp>き</jp></reading>	None	None	き	"You take this <kanji>beautiful</kanji> thread and lock it up with a <reading>key</reading> (<jp>き</jp>). You want to keep it all to yourself, you want its beauty to be for your eyes only!<br><br>

- Hint: To remember that there's a beautiful thread hidden away, you tie a not-as-beautiful thread to the end of the key."
31	偵	Spy	Leader,Toe,Shellfish	ｲ,ト,貝	"Your <radical>leader</radical> sticks his <radical>toe</radical> into a <radical>shellfish</radical>. You ask him why and he says he wants to <kanji>spy</kanji> on it.<br><br>

- Hint: There’s a hidden camera on his toe and the leader wants to have plenty of secret spy footage to review later."	<reading><jp>てい</jp></reading>	None	None	てい	"You and the leader review the <kanji>spy</kanji> footage and find a single <reading>ta</reading>ter (<jp>てい</jp>) tot hidden within the shellfish. Together you uncover a huge smuggling ring. Clams, oysters, muscles, you name it! Shellfish of all kinds are using their bodies to sneak tater tots to the undersea world.<br><br>

- Hint: If it wasn't for your toe spy network, these egregious tater tot crimes would have never reached the light of day."
31	徳	Virtue	Loiter,Cross,Net,Heart	彳,十,罒,心	"You're <radical>loiter</radical>ing, staring down at the <radical>cross</radical> that got caught in the <radical>net</radical> of your <radical>heart</radical>, because it's trying to teach you to act with <kanji>virtue</kanji>.<br><br>

- Hint: People who keep the cross in their hearts are supposed to be full of virtue, always doing the right thing, always helping others. But you aren't sure if you want to be virtuous, it's a lot of responsibility. So you look down at this symbolic cross and loiter instead of making a decision."	<reading><jp>とく</jp></reading>	None	None	とく	"As you try to decide if you want to live a life of <kanji>virtue</kanji> the ghost of <reading>Toku</reading>gawa (<jp>とく</jp>) Ieyasu appears before you. He points to your heart and the cross, then points to his own and you see a glowing cross in his own.<br><br>

- Hint: I don't know about you, but I'm pretty sure Tokugawa Ieyasu is telling you to choose a life of virtue."
